,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
528,"['As the information was spread in the area , <ARG1>the public is gathered infront of a check post</ARG1> <ARG0>the policeman should be arrested</ARG0> .']",0,0,0,0,0,0,0
529,"['<ARG1>Protesters threw stones at police</ARG1> , after <ARG0>they were dispersed by police after blocking a road</ARG0> .']",0,0,0,0,0,0,0
530,['<ARG1>The atmosphere was surchargeed</ARG1> <SIG0>as</SIG0> <ARG0>some lawyers attacked without provocation</ARG0> .'],0,0,0,0,0,0,0
531,"[""<ARG1>The State should not grant bail to murderers</ARG1> , <ARG0>the law might be in the residents' hands</ARG0> .""]",0,0,0,0,0,0,0
532,"['<ARG1>The document</ARG1> <ARG0>the State should not grant bail to murderers</ARG0> , saying residents could be tempted to take the law into their own hands .']",0,0,0,0,0,0,0
533,"['<ARG1>More than 30 people were killed on August 16, 2012 in a shooting</ARG1> in <ARG0>there was a fight between the police and the crowd of people</ARG0> .']",0,0,0,0,0,0,0
534,['<ARG1>A group of congress workers held up flags and shouted at the government</ARG1> <ARG0>protest the visit of the chief minister</ARG0> .'],0,0,0,0,0,0,0
535,"['Meanwhile , <ARG1>the meeting was going on at high levels</ARG1> <ARG0>the incident will be discussed</ARG0> .']",0,0,0,0,0,0,0
536,"['<ARG0>There are some hot heads</ARG0> , <ARG1>the policemen are in action</ARG1> \x97 they charged ferociously , dispersing the crowd within minutes .']",0,0,0,0,0,0,0
537,"['Some hotheads tried to gatecrash , <ARG0>the policemen were provoking them</ARG0> \x97 <ARG1>they charged with force</ARG1> , dispersing the crowd within minutes .']",0,0,0,0,0,0,0
538,"['Some hotheads tried to gatecrash , provoking the policemen into action \x97 <ARG0>they charged with force</ARG0> , <ARG1>the crowd should be dispersed within a few minutes</ARG1> .']",0,0,0,0,0,0,0
539,"['<ARG1>They will enjoy the posts</ARG1> are <SIG0>because of</SIG0> <ARG0>the students are protesting</ARG0> , ” he told a media conference at Sangareddy on Tuesday night .']",0,0,0,0,0,0,0
540,['<ARG1>The decision was made</ARG1> <SIG0>followed</SIG0> <ARG0>striking workers chased away two guards who were on the site of a building</ARG0> .'],0,0,0,0,0,0,0
541,"['According to the SABC , when <ARG0>At the stadium, there was a podium</ARG0> , <ARG1>a group of people started to leave the arena</ARG1> .']",0,0,0,0,0,0,0
542,"[""Police said that <ARG0>they didn't like the outcome of the new committee election</ARG0> and <ARG1>the two people were killed with objects</ARG1> .""]",0,0,0,0,0,0,0
543,"['Earlier in the day , <ARG1>party workers were yelling slogans and waving flags</ARG1> <ARG0>the management is being demanded for justice</ARG0> .']",0,0,0,0,0,0,0
544,['<ARG1>There was a national investigation agency that looked at Akram</ARG1> <SIG0>as</SIG0> <ARG0>the planter and explosives were arranged by him</ARG0> .'],0,0,0,0,0,0,0
545,[],0,0,0,0,0,0,0
546,"['July 26 : A day later , <ARG1>it was the other way around</ARG1> <SIG0>as</SIG0> <ARG0>over 100 people are hurt and 29 are dead</ARG0> as 16 bombs went off in a space of 90 minutes .']",0,0,0,0,0,0,0
547,"[""July 26 : A day later , it was Ahmedabad 's turn as <ARG1>over 100 people are hurt and 29 are dead</ARG1> <SIG0>as</SIG0> <ARG0>there were sixteen bombs that exploded in ninety minutes</ARG0> .""]",0,0,0,0,0,0,0
548,['Mr. Bommai later told presspersons that <ARG0>the protestors were forced to participate in the protest</ARG0> <ARG1>would not be taken lightly</ARG1> .'],0,0,0,0,0,0,0
549,['<ARG1>Activists from the party held a number of demonstrations</ARG1> <ARG0>protesting and demands for a reduction in fares</ARG0> .'],0,0,0,0,0,0,0
550,"[""<ARG1>The protesters didn't achieve what they wanted</ARG1> and of course <ARG0>they didn't come up with a strategy</ARG0> ” .""]",0,0,0,0,0,0,0
551,['Mr. Patil and others insisted that <ARG1>The deputy commissioner is at a protest</ARG1> <ARG0>receive the memo from the people</ARG0> .'],0,0,0,0,0,0,0
552,"[""<ARG0>They didn't admit to their plan after they were captured</ARG0> , <SIG0>and so</SIG0> <ARG1>it is the responsibility of the person to lose their life</ARG1> , the court said .""]",0,0,0,0,0,0,0
553,"['<ARG1>The troopers and a civilian were kidnapped</ARG1> <ARG0>either that or that that is the case and either that or that is interfering with the abductor</ARG0> , he added .']",0,0,0,0,0,0,0
554,['<ARG1>The men from the party have been kidnapped</ARG1> <ARG0>there is a demand for the state government to stop the mining</ARG0> .'],0,0,0,0,0,0,0
555,"['When <ARG0>she said she had not received the funds</ARG0> , <ARG1>the teenager attempted to burn himself to death</ARG1> , police said .']",0,0,0,0,0,0,0
556,"['According to one villager , <ARG1>the money has been frozen</ARG1> <ARG0>villagers will not be able to fund a trip toBeijing to petition</ARG0> .']",0,0,0,0,0,0,0
557,"['According to one villager , officials have frozen that money to prevent <ARG1>the villagers are funding the journey</ARG1> <ARG0>continue their petitions</ARG0> .']",0,0,0,0,0,0,0
558,['<ARG0>There was a strike at the university of technology</ARG0> <ARG1>the institution was closing for more than one week</ARG1> .'],0,0,0,0,0,0,0
559,"['The fate of <ARG1>an application was filed today</ARG1> , <ARG0>there is a question of whether or not the unions will be derecognized</ARG0> .']",0,0,0,0,0,0,0
560,['<ARG1>Over 90 people were injured and two people were killed</ARG1> in <ARG0>communal clashes started last Saturday</ARG0> over the issue of putting up religious flags .'],0,0,0,0,0,0,0
561,['Two persons had been killed and over 90 injured in <ARG1>communal clashes started last Saturday</ARG1> <SIG0>over</SIG0> <ARG0>religious flags are put up</ARG0> .'],0,0,0,0,0,0,0
562,"['Concerned that this new policy would reduce their children ’ s chances of getting into university , <ARG1>they marched down the street</ARG1> <ARG0>there is a protest</ARG0> .']",0,0,0,0,0,0,0
563,[],0,0,0,0,0,0,0
564,"['Earlier , police spokeswoman Lt-Col Katlego Mogale said <ARG1>he was wounded</ARG1> after <ARG0>people are protesting with burning tires and stones</ARG0> .']",0,0,0,0,0,0,0
565,['<ARG1>An increase has been planned by the university</ARG1> <SIG0>despite</SIG0> <ARG0>the #FeesMust Fall protests caused a lot of unrest</ARG0> .'],0,0,0,0,0,0,0
566,['The university has planned an increased despite <ARG0>the #FeesMust Fall protests are taking place</ARG0> <ARG1>the unrest caused by that caused and the violent turn of that caused</ARG1> .'],0,0,0,0,0,0,0
567,"['<ARG1>On Tuesday, there was violence</ARG1> when the Democratic Alliance showed support for the subsidy by <ARG0>in the middle of the night, a group of people march to the headquarters of CoSatu</ARG0> .']",0,0,0,0,0,0,0
568,"[""Violence erupted on Tuesday when <ARG1>the Democrats showed their support</ARG1> <SIG0>for</SIG0> <ARG0>there is a subsidy</ARG0> by marching to Cosatu 's headquarters in Johannesburg .""]",0,0,0,0,0,0,0
569,"['Violence erupted on Tuesday when <ARG0>the Democrats showed their support</ARG0> for the subsidy <SIG0>by</SIG0> <ARG1>in the middle of the night, a group of people march to the headquarters of CoSatu</ARG1> .']",0,0,0,0,0,0,0
570,['<ARG1>Students have protested for a week</ARG1> <ARG0>there is a proposal to increase the cost of education</ARG0> .'],0,0,0,0,0,0,0
571,"['<SIG0>Following</SIG0> <ARG0>the temple has stirs</ARG0> , <ARG1>A protest was staged by muslim women in order to get into the restricted areas</ARG1> .']",0,0,0,0,0,0,0
572,"['Following the Shani temple stir , <ARG1>Women from the Muslim community protested Thursday</ARG1> <ARG0>there is a restriction on the entry of people into this area</ARG0> .']",0,0,0,0,0,0,0
573,"['<ARG1>Foreign drivers are being attacked and threatened by local drivers</ARG1> , <ARG0>they accuse the people taking the jobs of being locals</ARG0> .']",0,0,0,0,0,0,0
574,"['<ARG1>59 people died</ARG1> in <ARG0>there was an attack on the 27th of February, 2002</ARG0> while around 1,000 persons were killed in the resultant riots .']",0,0,0,0,0,0,0
575,"['59 persons died in the Sabarmati express attack in Godhra on February 27 , 2002 while <ARG1>the number of people killed was around 1000</ARG1> in <ARG0>the riots resulted</ARG0> .']",0,0,0,0,0,0,0
576,['<ARG1>The protest was withdrawn</ARG1> after <ARG0>they were told that the police and revenue officials would let them go</ARG0> .'],0,0,0,0,0,0,0
577,['They said <ARG1>there were people protesting</ARG1> <ARG0>the demands of the workers have not been fulfilled</ARG0> .'],0,0,0,0,0,0,0
578,"['<ARG1>There was mild tension</ARG1> when <ARG0>A group of people, including two people from the same party, began to enforce bandhs</ARG0> .']",0,0,0,0,0,0,0
579,"['<ARG1>On Saturday the highways were open again</ARG1> <SIG0>following</SIG0> <ARG0>a small protest</ARG0> , the Western Cape Traffic department said .']",0,0,0,0,0,0,0
580,['<ARG1>The forest was dense and there was a lot of tension in it</ARG1> <SIG0>following</SIG0> <ARG0>there was an incident</ARG0> .'],0,0,0,0,0,0,0
581,['<ARG1>Several people are wounded and a policeman is dead</ARG1> in <ARG0>it took a long time and a lot of gun fire to defeat the</ARG0> .'],0,0,0,0,0,0,0
582,"[""`` <ARG1>There were 14 people arrested</ARG1> <SIG0>for</SIG0> <ARG0>the roads are barricaded near the Brits</ARG0> , '' Colonel Sabata Mokgwabone said in a statement .""]",0,0,0,0,0,0,0
583,['<ARG1>The taxi operators are protesting</ARG1> <ARG0>the government has a scheme to increase the number of taxis</ARG0> reached the Union Buildings in Pretoria on Friday .'],0,0,0,0,0,0,0
584,['<ARG1>A case was filed against eight people</ARG1> <ARG0>they accused him of being a threat to himself and to others</ARG0> .'],0,0,0,0,0,0,0
585,['<ARG1>A case was filed</ARG1> <ARG0>the eight police officers in the station are accused of attacking him</ARG0> .'],0,0,0,0,0,0,0
586,"['June 23 , 2009 : <ARG1>There was a gunfight on the premises of the district courts of Bihar</ARG1> <ARG0>four of the men are free</ARG0> .']",0,0,0,0,0,0,0
587,"['On the same day , <ARG0>there was an attack on a mine</ARG0> <ARG1>an empty train derails and crashes into the railway tracks on a route in India</ARG1> .']",0,0,0,0,0,0,0
588,['The State Joint Secretary Thammesh Gowda said that <ARG0>the blasts were carried out by several organizations</ARG0> and <ARG1>they were urged to be banned by the government</ARG1> .'],0,0,0,0,0,0,0
589,['The State Joint Secretary Thammesh Gowda said that several organisations were involved in the blasts and <ARG1>the Government was urged</ARG1> <ARG0>there is a ban on them</ARG0> .'],0,0,0,0,0,0,0
590,"['They also rubbished suggestions that the student protests were losing steam , saying <ARG1>in the last few weeks, the turnout has been lower</ARG1> <SIG0>was due to</SIG0> <ARG0>exams</ARG0> .']",0,0,0,0,0,0,0
591,"['Four days ago , <ARG1>the guard went on strike</ARG1> after <ARG0>he applied for leave a couple of months ago</ARG0> .']",0,0,0,0,0,0,0
592,"['Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after <ARG1>he was not allowed to leave</ARG1> <SIG0>despite</SIG0> <ARG0>applying a couple of months ago</ARG0> .']",0,0,0,0,0,0,0
593,"['March 23 , 2010 : <ARG0>There is a train track that has been destructed in the district of Bihar</ARG0> , <ARG1>there was a train derailing on the way to New Delhi</ARG1> .']",0,0,0,0,0,0,0
594,"['<ARG1>The workers were taken to a distance of about a kilometer</ARG1> , <ARG0>police retaliation is fearing</ARG0> .']",0,0,0,0,0,0,0
595,"['Back then , <ARG1>there are demonstrations</ARG1> <ARG0>there was a desire for democratic liberties to be put into place</ARG0> .']",0,0,0,0,0,0,0
596,['Provocation <SIG0>The provocation for</SIG0> <ARG1>the attack was on a woman</ARG1> <ARG0>several shops were being raided</ARG0> for detecting sale of powerloom sarees illegally .'],0,0,0,0,0,0,0
597,['Provocation The provocation for the attack on Ramana <ARG1>several shops were being raided</ARG1> <SIG0>for</SIG0> <ARG0>detecting illegal sale</ARG0> .'],0,0,0,0,0,0,0
598,"[""<ARG1>The post offices were empty</ARG1> <SIG0>as</SIG0> <ARG0>many postal employees and their associations didn't show up</ARG0> .""]",0,0,0,0,0,0,0
599,['He claimed that <ARG0>Activists from the Ysr Congress roughed up activists from the other party at two villages</ARG0> in which <ARG1>about 10 people were hurt</ARG1> .'],0,0,0,0,0,0,0
600,['<ARG1>The violence began on the 26th of September</ARG1> when <ARG0>the drivers of the auto rickshaws were from the tribe of the same name</ARG0> .'],0,0,0,0,0,0,0
601,"['On Friday , <ARG1>the yat parties held meetings</ARG1> <SIG1>with</SIG1> <ARG0>there has been a hike in the price of diesel and a limit on the number of cylinders that can be used</ARG0> .']",0,0,0,0,0,0,0
602,"['However , he added that <ARG1>it was unethical for the protests to continue</ARG1> <SIG0>as</SIG0> <ARG0>the manufacturers had not been spoken to by protesters</ARG0> .']",0,0,0,0,0,0,0
603,['Asked if he was apologetic about letting the strike drag on for over a week Dave said <ARG0>he was very busy</ARG0> <ARG1>it was not blamed</ARG1> .'],0,0,0,0,0,0,0
604,"['Addressing <ARG1>a rally</ARG1> <ARG0>protest against offensive</ARG0> , he said , "" Tamils should be given equal rights and powers in the affairs of Sri Lanka .']",0,0,0,0,0,0,0
605,[],0,0,0,0,0,0,0
606,[],0,0,0,0,0,0,0
607,"['B. Rajeswari Sunday died of burn injuries at a corporate hospital , where <ARG1>she was being treated</ARG1> after <ARG0>she set her body on fire last week</ARG0> .']",0,0,0,0,0,0,0
608,['” <ARG1>Activists and citizens shouted slogans</ARG1> <ARG0>on Saturday</ARG0> .'],0,0,0,0,0,0,0
609,['<ARG1>There was a murder in the area a long time ago</ARG1> and <ARG0>the government was accused of being behind the killings</ARG0> .'],0,0,0,0,0,0,0
610,"['<ARG1>The central bureau of investigation booked him</ARG1> <ARG0>in 2007, 17 people were accused of attacking the office of a newspaper</ARG0> .']",0,0,0,0,0,0,0
611,['<ARG0>The protesters were from the group of workers from the state of Karnataka</ARG0> and <ARG1>vehicles are stopped for a half hour</ARG1> .'],0,0,0,0,0,0,0
612,['<ARG1>A group of teachers and parents protested outside of their school</ARG1> <ARG0>the headmaster would always come late or leave early</ARG0> .'],0,0,0,0,0,0,0
613,"['<ARG1>Two years have passed since the protesters began their protest</ARG1> , <ARG0>the president and prime minister have their elections canceled</ARG0> .']",0,0,0,0,0,0,0
614,"['On March 14 , <ARG0>there was a grenade attack on a patrol of theCRPF in Srinagar</ARG0> , <ARG1>five people were injured and a Jawan was killed</ARG1> .']",0,0,0,0,0,0,0
615,"['At one point , recorded in the documentary , <ARG1>the violence was being watched by the film maker</ARG1> , when <ARG0>he was struck by an officer of the law</ARG0> .']",0,0,0,0,0,0,0
616,"[""`` <SIG0>Our disappointment is that</SIG0> <ARG1>the violence happened</ARG1> after <ARG0>the community tried to get a memo from me earlier today</ARG0> . ''""]",0,0,0,0,0,0,0
617,['<ARG1>A group of people are protesting outside of a hotel that is holding briefings for the media</ARG1> <ARG0>demand compensation</ARG0> for their wrecked homes .'],0,0,0,0,0,0,0
618,['Dozens of protestors gathered outside a Tianjin hotel where media briefings are being held on Monday <ARG1>to get compensation</ARG1> <SIG0>for</SIG0> <ARG0>their homes were destroyed</ARG0> .'],0,0,0,0,0,0,0
619,"[""Modi on Sunday while addressing massive rally claimed that <ARG1>the Congress was behind the governor's actions</ARG1> <ARG0>his government was de-stabilised</ARG0> .""]",0,0,0,0,0,0,0
620,"['Meanwhile , <ARG1>a lot of fishermen are out on strike</ARG1> <ARG0>it is demanded that the boats are returned to Sri Sri</ARG0> .']",0,0,0,0,0,0,0
621,['Blockade against power plant 13th September 2011 08:19 AM ANGUL : <ARG0>They said their intentions loudly and clearly</ARG0> <ARG1>slogans were raised against the power plant</ARG1> .'],0,0,0,0,0,0,0
622,"[""<ARG1>In the middle of the floods, she jumped on the elephant to get out of the water</ARG1> <ARG0>it's a good idea to visit every caste family that has lost a member</ARG0> .""]",0,0,0,0,0,0,0
623,['<ARG1>The general feeling in the street was animosity</ARG1> <SIG0>as</SIG0> <ARG0>the party workers clashed outside of the centre and hundreds of them were taken into custody</ARG0> .'],0,0,0,0,0,0,0
624,['Addressing a press conference TRS leader B. Goverdhan Reddy and others said <ARG1>the march went well</ARG1> <SIG0>despite</SIG0> <ARG0>the government has created hurdles</ARG0> .'],0,0,0,0,0,0,0
625,"['After the Chief Minister was briefed about the incident , <ARG0>she was surrounded by residents</ARG0> <ARG1>the area had a power issue</ARG1> .']",0,0,0,0,0,0,0
626,['The announcement resulted in <ARG1>a large group of workers took part in a protest that lasted all night</ARG1> <SIG0>only with</SIG0> <ARG0>the police intervention on the morning of Saturday</ARG0> .'],0,0,0,0,0,0,0
627,['<ARG0>There is an announcement</ARG0> <SIG0>resulted in</SIG0> <ARG1>850 people are sitting in a protest</ARG1> that ended only with the intervention of the police on Saturday morning .'],0,0,0,0,0,0,0
628,['<ARG1>The fast came to an end in 888-276-5932 888-276-5932 888-276-5932 888-276-5932s</ARG1> when <ARG0>the election commission received a report from the home minister</ARG0> .'],0,0,0,0,0,0,0
629,"['<ARG1>She said that when police colleagues were hurt by stones, they lost their temper</ARG1> <ARG0>and killed</ARG0> .']",0,0,0,0,0,0,0
630,['She claimed that the police showed maximum restraint but <ARG1>i lost my temper</ARG1> when <ARG0>their colleagues were hurt</ARG0> during the stone-pelting and rataliated .'],0,0,0,0,0,0,0
631,['She claimed that the police showed maximum restraint but lost temper when <ARG1>their colleagues were hurt</ARG1> during <ARG0>the throwing of stones</ARG0> and rataliated .'],0,0,0,0,0,0,0
632,"['Sivaganga In Sivaganga district , <ARG1>there were more than 300 people arrested</ARG1> while <ARG0>they tried to organize a similar protest</ARG0> .']",0,0,0,0,0,0,0
633,['<ARG1>A group of juvenile inmates in a prison in South Africa barricade themselves in their cell on wednesday</ARG1> <ARG0>there is a protest on the issue of smoking</ARG0> .'],0,0,0,0,0,0,0
634,"['ANANTNAG : <ARG0>Two top militant were arrested today</ARG0> and <ARG1>last year, a bomb exploded at a high security hostel</ARG1> .']",0,0,0,0,0,0,0
635,"['Later in the day , <ARG0>the vans carrying students were attacked by stones</ARG0> <SIG0>resulting in</SIG0> <ARG1>damage to the cars</ARG1> .']",0,0,0,0,0,0,0
636,"['<ARG1>There was a roadblock on the national highway</ARG1> <SIG0>by</SIG0> <ARG0>protesters are at a number of places</ARG0> , while vehicles remained off the roads in the affected areas , officials said .']",0,0,0,0,0,0,0
637,"['<ARG0>There was a roadblock on the national highway</ARG0> by protesters at several places , while <ARG1>vehicles were not on the road in some areas</ARG1> , officials said .']",0,0,0,0,0,0,0
638,"['The official claim that <ARG1>abductions</ARG1> <SIG0>are the outcome of</SIG0> <ARG0>the Naxalitess are falling in support</ARG0> , only helps to divert attention from the core issue .']",0,0,0,0,0,0,0
639,"['<ARG0>The abductees are said to be the result of Naxalism</ARG0> , <SIG0>only helps to</SIG0> <ARG1>the main issue should be diverted from attention</ARG1> .']",0,0,0,0,0,0,0
640,"['Dr Joshi said , “ <ARG1>There is a protest</ARG1> was <ARG0>the government needs to be aware of the dangers of permitting stone crushing in a wealthy area</ARG0> .']",0,0,0,0,0,0,0
641,"[""<ARG0>The Proctor needs to be held accountable</ARG0> , <ARG1>the teachers' association started a relay strike yesterday</ARG1> .""]",0,0,0,0,0,0,0
642,"['"" <ARG1>Several areas of the jungle have been searched</ARG1> in a bid <ARG0>to find out what happened to the civilians and cops</ARG0> .']",0,0,0,0,0,0,0
643,"['<ARG1>In the summer of last year, many people marched in Dalian</ARG1> <ARG0>there is a demand to relocate a plant</ARG0> .']",0,0,0,0,0,0,0
644,"['“ If <ARG0>marches are peaceful</ARG0> <ARG1>the road can be disrupted for a day or two</ARG1> don ’ t work , maybe it spills over to blockading more roads , maybe for long .']",0,0,0,0,0,0,0
645,"['“ <SIG0>If</SIG0> <ARG0>peaceful marches do not work in the afternoon</ARG0> , <ARG1>maybe it will block the roads for a long time</ARG1> .']",0,0,0,0,0,0,0
646,['<ARG1>Many residents and students gather here</ARG1> after <ARG0>hearing about it on the news</ARG0> .'],0,0,0,0,0,0,0
647,"['<SIG0>As</SIG0> <ARG0>the Mysore bank circle was filled with around 1000 advocates</ARG0> , <ARG1>police officers were trying to convince the protesters to stop protesting</ARG1> .']",0,0,0,0,0,0,0
648,"['” Meanwhile , <ARG0>the strike has been planned by thousands of oil tankers in the city of Chennai</ARG0> and <ARG1>from Thursday, roads will be off</ARG1> .']",0,0,0,0,0,0,0
649,"['However , <SIG0>following</SIG0> <ARG0>the officers were reassured by the assurance</ARG0> , <ARG1>they set a deadline of 15 days for doing what they said they would do</ARG1> .']",0,0,0,0,0,0,0
650,['Director Tlhalefang Kuetsile earlier said <ARG1>four students have been injured and eight have been arrested</ARG1> when <ARG0>the police opened fire during the protest</ARG0> .'],0,0,0,0,0,0,0
651,"['OU counselling <ARG1>The postgraduate course counselling has been changed from Monday to Tuesday</ARG1> , <SIG0>due to</SIG0> <ARG0>the bandhs of the two parties</ARG0> .']",0,0,0,0,0,0,0
652,"['<ARG1>The petition was signed by the organizers</ARG1> <ARG0>the accused should be strict in their legal actions</ARG0> which would be sent to the Delhi CM , PM , and Home Minister .']",0,0,0,0,0,0,0
653,['Even <ARG1>merchants and broker shops that are located outside of the yards closed their shutters</ARG1> <SIG0>in response to</SIG0> <ARG0>the song</ARG0> .'],0,0,0,0,0,0,0
654,"['<ARG1>After the riots in 2008, there was a lot of displacement</ARG1> <SIG0>following</SIG0> <ARG0>the murder of a religious figure</ARG0> .']",0,0,0,0,0,0,0
655,"[""<ARG1>330 people were dismissed from the police and prisons civil rights union</ARG1> after <ARG0>they didn't want to be back at work</ARG0> following a strike .""]",0,0,0,0,0,0,0
656,[],0,0,0,0,0,0,0
657,['<ARG1>Students protested</ARG1> <ARG0>the #FeesMust Fall movement calls for the free and quality education that was promised</ARG0> .'],0,0,0,0,0,0,0
658,['<ARG0>There were skirmishes in the village on the 19th of December</ARG0> in which <ARG1>there was a person injured in the fire</ARG1> .'],0,0,0,0,0,0,0
659,"[""<ARG1>Four people were hurt</ARG1> when <ARG0>the university's campus was the scene of a rubber bullet fired by the police</ARG0> .""]",0,0,0,0,0,0,0
660,['<ARG0>This is what it is</ARG0> <SIG0>triggered</SIG0> <ARG1>a group of minority people are protesting against an attempted assault on one of them</ARG1> .'],0,0,0,0,0,0,0
661,['This triggered a fresh round of <ARG1>a group of minority people are protesting</ARG1> <ARG0>there was an attempted assault on a community member</ARG0> .'],0,0,0,0,0,0,0
662,"['<SIG0>As</SIG0> <ARG0>the city has witnessed terror attacks before</ARG0> , <ARG1>the establishment made sure there was no incident during the celebrations</ARG1> .']",0,0,0,0,0,0,0
663,"['As the city witnessed a terror strike only four months ago , <ARG1>the establishment did not leave any stone unturned</ARG1> <ARG0>ensure there are no incidents in the celebrations</ARG0> .']",0,0,0,0,0,0,0
664,"['<ARG1>The General Strike is going to take place on February 28, and he was giving a speech at the protest</ARG1> , <ARG0>demanding that the bill be rejected</ARG0> .']",0,0,0,0,0,0,0
665,"['In the same breath , he made light of the Seemandhra protests , observing that when <ARG0>a state can be divided into two</ARG0> , <SIG0>it is natural for</SIG0> <ARG1>some of them have resigned and protested</ARG1> .']",0,0,0,0,0,0,0
666,"['While private bus operators are running only a limited number of services , <ARG1>the institutions have been closed</ARG1> <ARG0>there is a protest mark on their sign</ARG0> .']",0,0,0,0,0,0,0
667,['<ARG1>The family of the legislator embarked on a fast</ARG1> <ARG0>he was accused by the congress government of faking a case</ARG0> .'],0,0,0,0,0,0,0
668,['July 25 : <ARG1>Bangalore was struck by terror</ARG1> <SIG0>as</SIG0> <ARG0>at least two people were killed and many others were injured in a series of blasts</ARG0> .'],0,0,0,0,0,0,0
669,"['July 25 : Terror struck the IT capital of Bangalore as <ARG0>most of the blasts were low in intensity</ARG0> , <ARG1>two people have died and many have been injured</ARG1> .']",0,0,0,0,0,0,0
670,['<ARG1>Three vehicles were damaged in the early hours of Thursday</ARG1> <SIG0>for</SIG0> <ARG0>the passengers are being ferryed</ARG0> .'],0,0,0,0,0,0,0
671,"['Meanwhile , <ARG0>an encounter took place near a village near a Maoist stronghold</ARG0><ARG1>a rebel is killing someone</ARG1> .']",0,0,0,0,0,0,0
672,"[""<ARG1>They also protested</ARG1> <SIG0>about</SIG0> <ARG0>the government wouldn't make money available for improvements to the train system</ARG0> .""]",0,0,0,0,0,0,0
673,"[""They were also protesting about the government 's refusal <ARG1>to make money available</ARG1> <ARG0>the public train system needs to be improved</ARG0> .""]",0,0,0,0,0,0,0
674,"[""<ARG0>He was going to go on a fast for fourteen days before he died</ARG0> ' , <ARG1>the strike was launched in a jail</ARG1> .""]",0,0,0,0,0,0,0
675,"['She said <ARG1>the group was dispersed</ARG1> after <ARG0>high school students attacked the station</ARG0> , injuring three police officers , on Monday .']",0,0,0,0,0,0,0
676,"['She said the group had to be dispersed after <ARG0>high school students attacked the station</ARG0> , <ARG1>police officers are implicated</ARG1> , on Monday .']",0,0,0,0,0,0,0
677,['<ARG1>The CPM General Secretary claimed that the violence began in the state with the help of the RSS and the BJP</ARG1> <SIG0>by</SIG0> <ARG0>attacking a procession</ARG0> .'],0,0,0,0,0,0,0
678,"['Mullanchira Mathai was beaten to death on January 16 , 1983 , but <ARG0>there are no witnesses</ARG0> <SIG0>led to</SIG0> <ARG1>the 11 activists were acquitted of all charges</ARG1> .']",0,0,0,0,0,0,0
679,"[""<ARG1>The secretariat association's decision was challenged and members stayed away from their offices</ARG1> <ARG0>the decision was against it</ARG0> .""]",0,0,0,0,0,0,0
680,"[""<ARG1>A protest is taking place outside of Zimbabwe's embassy in South Africa</ARG1> <ARG0>the situation of Zimbabwe was brought to the attention of the South African government</ARG0> .""]",0,0,0,0,0,0,0
681,['Placard at a protest outside the Zimbabwe consulate in Johannesburg against <ARG1>south African people have a deafening quiet</ARG1> <SIG0>over</SIG0> <ARG0>zimbabwe has a situation</ARG0> .'],0,0,0,0,0,0,0
682,['<ARG1>The people threw rocks at the shops</ARG1> when <ARG0>the shutters were not lowered in honor of Shankar</ARG0> .'],0,0,0,0,0,0,0
683,['Some people pelted stones at a few shops in Komaralingam in the morning when the shop owners did not <ARG1>the shutters are down</ARG1> <SIG0>as</SIG0> <ARG0>i would like to express my respect for Shankar</ARG0> .'],0,0,0,0,0,0,0
684,"['<ARG1>In the district, there was another murder of a congress worker</ARG1> during <ARG0>a fight between supporters of different parties</ARG0> , the police said .']",0,0,0,0,0,0,0
685,['A student had to be administered saline drip while <ARG1>the 14 other students were unwilling to end their strike</ARG1> <SIG0>until</SIG0> <ARG0>their problems have been addressed</ARG0> .'],0,0,0,0,0,0,0
686,"[""<ARG1>More than 2000 legal professionals marched in a protest</ARG1> <ARG0>against Beijing's interference in local courts</ARG0> .""]",0,0,0,0,0,0,0
687,['<ARG1>People are surrounded by police at a station</ARG1> <ARG0>four men were arrested for throwing rocks at the buses</ARG0> .'],0,0,0,0,0,0,0
688,['Hartal supporters surrounded a police station at Attakkulangara demanding that <ARG1>four men are in police custody</ARG1> <SIG0>for</SIG0> <ARG0>the stones were thrown at the buses</ARG0> be freed .'],0,0,0,0,0,0,0
689,['<ARG0>The killings</ARG0> <SIG0>evoked</SIG0> <ARG1>the protest was widespread and people spoke out againstBaruah</ARG1> .'],0,0,0,0,0,0,0
690,['The murders evoked <ARG1>people are speaking openly about the protest</ARG1> <ARG0>it was demanded that strict action be taken against those responsible for the baruah crime</ARG0> .'],0,0,0,0,0,0,0
691,['<ARG0>There was an incident</ARG0> <SIG0>had led to</SIG0> <ARG1>rumors have been spread in a locality where there is a majority and minority population</ARG1> .'],0,0,0,0,0,0,0
692,"['<ARG1>He was one of six people who were arrested in August of last year</ARG1> , <ARG0>the driver of the bulldozer was accused of being in illegal possession of the bulldozer</ARG0> .']",0,0,0,0,0,0,0
693,['<ARG1>A large number of congress party workers and leaders have been arrested</ARG1> <SIG0>in connection with</SIG0> <ARG0>there were 114 attacks against Reliance stores</ARG0> .'],0,0,0,0,0,0,0
694,"['While earlier it was the turn of <ARG1>The TRS will take part in the protests</ARG1> <ARG0>in support of farmers</ARG0> , on Monday it was the Telugu Desam .']",0,0,0,0,0,0,0
