,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
96,"['Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday and Sunday</ARG0> , <ARG1>the police decided to set up a Rapid Response Team to respond to attacks</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday</ARG0> , <ARG1>the police decided to set up a Rapid Response Team to respond to attacks</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings in the morning on Monday</ARG0> , <ARG1>the police decided to set up a Rapid Response Team to respond to attacks</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday and Sunday</ARG0> , <ARG1>the police decided to set up a Rapid Response team</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday</ARG0> , <ARG1>the police decided to set up a Rapid Response team</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings in the morning on Monday</ARG0> , <ARG1>the police decided to set up a Rapid Response team</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday and Sunday</ARG0> , <ARG1>the police decided to create a Rapid Response Team to respond to attacks</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday</ARG0> , <ARG1>the police decided to create a Rapid Response Team to respond to attacks</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings in the morning on Monday</ARG0> , <ARG1>the police decided to create a Rapid Response Team to respond to attacks</ARG1> .']",0,0,0,0,0,0,0
97,"['Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be established by police</ARG1> <ARG0>the attacks can be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be established by police</ARG1> <ARG0>the attacks need to be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be established by police</ARG1> <ARG0>the attacks are attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be set up by police</ARG1> <ARG0>the attacks can be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be set up by police</ARG1> <ARG0>the attacks need to be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be set up by police</ARG1> <ARG0>the attacks are attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>a rapid respond team would be established by police</ARG1> <ARG0>the attacks can be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>a rapid respond team would be established by police</ARG1> <ARG0>the attacks need to be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>a rapid respond team would be established by police</ARG1> <ARG0>the attacks are attended to</ARG0> .']",0,0,0,0,0,0,0
98,"['<ARG1>There is a protest by Congress</ARG1> <ARG0>the Centre hiked freight and passenger rates</ARG0> .', '<ARG1>There is a protest by Congress</ARG1> <ARG0>the Centre hiked freight and passenger rates recently</ARG0> .', '<ARG1>There is a protest by Congress</ARG1> <ARG0>the Centre has hiked freight and passenger rates</ARG0> .', '<ARG1>There is a protest by the Congress</ARG1> <ARG0>the Centre hiked freight and passenger rates</ARG0> .', '<ARG1>There is a protest by the Congress</ARG1> <ARG0>the Centre hiked freight and passenger rates recently</ARG0> .', '<ARG1>There is a protest by the Congress</ARG1> <ARG0>the Centre has hiked freight and passenger rates</ARG0> .', '<ARG1>There is protest by Congress</ARG1> <ARG0>the Centre hiked freight and passenger rates</ARG0> .', '<ARG1>There is protest by Congress</ARG1> <ARG0>the Centre hiked freight and passenger rates recently</ARG0> .', '<ARG1>There is protest by Congress</ARG1> <ARG0>the Centre has hiked freight and passenger rates</ARG0> .']",0,0,0,0,0,0,0
99,"['<ARG1>Activists from the party held a number of demonstrations</ARG1> <ARG0>protesting and demands for a reduction in fares</ARG0> .', '<ARG1>Activists from the party held a number of demonstrations</ARG1> <ARG0>protesting and demands for a roll back in fares</ARG0> .', '<ARG1>Activists from the party held a number of demonstrations</ARG1> <ARG0>protesting and demands for a roll back of fares</ARG0> .', '<ARG1>There were demonstrations held by the activists</ARG1> <ARG0>protesting and demands for a reduction in fares</ARG0> .', '<ARG1>There were demonstrations held by the activists</ARG1> <ARG0>protesting and demands for a roll back in fares</ARG0> .', '<ARG1>There were demonstrations held by the activists</ARG1> <ARG0>protesting and demands for a roll back of fares</ARG0> .', '<ARG1>Activists from the party held protests</ARG1> <ARG0>protesting and demands for a reduction in fares</ARG0> .', '<ARG1>Activists from the party held protests</ARG1> <ARG0>protesting and demands for a roll back in fares</ARG0> .', '<ARG1>Activists from the party held protests</ARG1> <ARG0>protesting and demands for a roll back of fares</ARG0> .']",0,0,0,0,0,0,0
100,"['<ARG1>The violence began on the 26th of September</ARG1> when <ARG0>the drivers of the auto rickshaws were from the tribe of the same name</ARG0> .', '<ARG1>The violence began on the 26th of September</ARG1> when <ARG0>the drivers of the auto rickshaws were from the same tribe</ARG0> .', '<ARG1>The violence began on the 26th of September</ARG1> when <ARG0>the drivers of the auto rickshaws werekilled</ARG0> .', '<ARG1>The violence started on the 26th of September</ARG1> when <ARG0>the drivers of the auto rickshaws were from the tribe of the same name</ARG0> .', '<ARG1>The violence started on the 26th of September</ARG1> when <ARG0>the drivers of the auto rickshaws were from the same tribe</ARG0> .', '<ARG1>The violence started on the 26th of September</ARG1> when <ARG0>the drivers of the auto rickshaws werekilled</ARG0> .', '<ARG1>The violence began on the 26 of September</ARG1> when <ARG0>the drivers of the auto rickshaws were from the tribe of the same name</ARG0> .', '<ARG1>The violence began on the 26 of September</ARG1> when <ARG0>the drivers of the auto rickshaws were from the same tribe</ARG0> .', '<ARG1>The violence began on the 26 of September</ARG1> when <ARG0>the drivers of the auto rickshaws werekilled</ARG0> .']",0,0,0,0,0,0,0
101,"[""`` <ARG1>There are talks going on</ARG1> <ARG0>the wage disputes should be solved and the Strike should be ended</ARG0> , '' she said ."", ""`` <ARG1>There are talks going on</ARG1> <ARG0>the wage disputes should be solved and the Strike should end</ARG0> , '' she said ."", ""`` <ARG1>There are talks going on</ARG1> <ARG0>the strike can be solved with the help of sig1 or sig0</ARG0> , '' she said ."", ""`` <ARG1>The talks are happening</ARG1> <ARG0>the wage disputes should be solved and the Strike should be ended</ARG0> , '' she said ."", ""`` <ARG1>The talks are happening</ARG1> <ARG0>the wage disputes should be solved and the Strike should end</ARG0> , '' she said ."", ""`` <ARG1>The talks are happening</ARG1> <ARG0>the strike can be solved with the help of sig1 or sig0</ARG0> , '' she said ."", ""`` <ARG1>There are talks happening</ARG1> <ARG0>the wage disputes should be solved and the Strike should be ended</ARG0> , '' she said ."", ""`` <ARG1>There are talks happening</ARG1> <ARG0>the wage disputes should be solved and the Strike should end</ARG0> , '' she said ."", ""`` <ARG1>There are talks happening</ARG1> <ARG0>the strike can be solved with the help of sig1 or sig0</ARG0> , '' she said .""]",0,0,0,0,0,0,0
102,"[""Lee said <ARG1>her strike wouldn't end</ARG1> <SIG0>until</SIG0> <ARG0>the government responded stronger to the recent protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't end</ARG1> <SIG0>until</SIG0> <ARG0>the government responded stronger to the recent radical protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't end</ARG1> <SIG0>until</SIG0> <ARG0>the government responded to the recent radical protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't stop</ARG1> <SIG0>until</SIG0> <ARG0>the government responded stronger to the recent protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't stop</ARG1> <SIG0>until</SIG0> <ARG0>the government responded stronger to the recent radical protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't stop</ARG1> <SIG0>until</SIG0> <ARG0>the government responded to the recent radical protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't be stopped</ARG1> <SIG0>until</SIG0> <ARG0>the government responded stronger to the recent protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't be stopped</ARG1> <SIG0>until</SIG0> <ARG0>the government responded stronger to the recent radical protests</ARG0> ."", ""Lee said <ARG1>her strike wouldn't be stopped</ARG1> <SIG0>until</SIG0> <ARG0>the government responded to the recent radical protests</ARG0> .""]",0,0,0,0,0,0,0
103,"['<ARG1>The 59 year old doctor is going to jail</ARG1> <SIG0>for</SIG0> <ARG0>there was an attempt to set fire to something</ARG0> .', '<ARG1>The 59 year old doctor is going to jail</ARG1> <SIG0>for</SIG0> <ARG0>attempted to set fire to something</ARG0> .', '<ARG1>The 59 year old doctor is going to jail</ARG1> <SIG0>for</SIG0> <ARG0>there was an attempted fire</ARG0> .', '<ARG1>The 59 year old doctor is going to jail for 4 months</ARG1> <SIG0>for</SIG0> <ARG0>there was an attempt to set fire to something</ARG0> .', '<ARG1>The 59 year old doctor is going to jail for 4 months</ARG1> <SIG0>for</SIG0> <ARG0>attempted to set fire to something</ARG0> .', '<ARG1>The 59 year old doctor is going to jail for 4 months</ARG1> <SIG0>for</SIG0> <ARG0>there was an attempted fire</ARG0> .', '<ARG1>Fire walking a 59 year old doctor who is barefoot is going to jail</ARG1> <SIG0>for</SIG0> <ARG0>there was an attempt to set fire to something</ARG0> .', '<ARG1>Fire walking a 59 year old doctor who is barefoot is going to jail</ARG1> <SIG0>for</SIG0> <ARG0>attempted to set fire to something</ARG0> .', '<ARG1>Fire walking a 59 year old doctor who is barefoot is going to jail</ARG1> <SIG0>for</SIG0> <ARG0>there was an attempted fire</ARG0> .']",0,0,0,0,0,0,0
104,"['Spokesman Keith Khoza said <ARG1>they had made a decision to do so in March</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of concerns</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had made a decision to do so in March</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of questions</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had made a decision to do so in March</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of issues</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had a decision to make in March</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of concerns</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had a decision to make in March</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of questions</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had a decision to make in March</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of issues</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had a decision to make</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of concerns</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had a decision to make</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of questions</ARG0> .', 'Spokesman Keith Khoza said <ARG1>they had a decision to make</ARG1> <SIG0>because</SIG0> <ARG0>the cartoon raised a lot of issues</ARG0> .']",0,0,0,0,0,0,0
105,"['<ARG1>The General Strike is going to take place on February 28, and he was giving a speech at the protest</ARG1> , <ARG0>demanding that the bill be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech at the protest</ARG1> , <ARG0>the bill needs to be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech at the protest</ARG1> , <ARG0>the bill was demanded to be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech to the crowd</ARG1> , <ARG0>demanding that the bill be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech to the crowd</ARG1> , <ARG0>the bill needs to be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech to the crowd</ARG1> , <ARG0>the bill was demanded to be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech before the protest</ARG1> , <ARG0>demanding that the bill be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech before the protest</ARG1> , <ARG0>the bill needs to be rejected</ARG0> .', '<ARG1>The General Strike is going to take place on February 28, and he was giving a speech before the protest</ARG1> , <ARG0>the bill was demanded to be rejected</ARG0> .']",0,0,0,0,0,0,0
106,"['The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a blast</ARG0> , <ARG1>the office of the village council</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of around fifty armed Ultras attacked the village, setting off a blast</ARG0> , <ARG1>the office of the village council</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a explosion</ARG0> , <ARG1>the office of the village council</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a blast</ARG0> , <ARG1>there is an office for the Panchayat office</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of around fifty armed Ultras attacked the village, setting off a blast</ARG0> , <ARG1>there is an office for the Panchayat office</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a explosion</ARG0> , <ARG1>there is an office for the Panchayat office</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a blast</ARG0> , <ARG1>there is an office for the village office</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of around fifty armed Ultras attacked the village, setting off a blast</ARG0> , <ARG1>there is an office for the village office</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a explosion</ARG0> , <ARG1>there is an office for the village office</ARG1> .']",0,0,0,0,0,0,0
107,"['<ARG1>Ultras targeted the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for security people</ARG0> .', '<ARG1>Ultras targeted the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for Security personnel</ARG0> .', '<ARG1>Ultras targeted the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for security workers</ARG0> .', '<ARG1>Ultras were targeting the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for security people</ARG0> .', '<ARG1>Ultras were targeting the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for Security personnel</ARG0> .', '<ARG1>Ultras were targeting the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for security workers</ARG0> .', '<ARG1>Ultras were involved in targeting the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for security people</ARG0> .', '<ARG1>Ultras were involved in targeting the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for Security personnel</ARG0> .', '<ARG1>Ultras were involved in targeting the structures</ARG1> <SIG0>because</SIG0> <ARG0>they thought it would be a good idea for them to be a temporary camp for security workers</ARG0> .']",0,0,0,0,0,0,0
108,"['<ARG0>They said their intentions loudly and clearly</ARG0> <ARG1>slogans were raised against the power plant</ARG1> .', '<ARG0>Their intentions were clear and loud</ARG0> <ARG1>slogans were raised against the power plant</ARG1> .', '<ARG0>They said their intent loudly and clearly</ARG0> <ARG1>slogans were raised against the power plant</ARG1> .', '<ARG0>They said their intentions loudly and clearly</ARG0> <ARG1>slogans were raised against the power plant</ARG1> .', '<ARG0>Their intentions were clear and loud</ARG0> <ARG1>slogans were raised against the power plant</ARG1> .', '<ARG0>They said their intent loudly and clearly</ARG0> <ARG1>slogans were raised against the power plant</ARG1> .', '<ARG0>They said their intentions loudly and clearly</ARG0> <ARG1>the slogans were raised against the power plant</ARG1> .', '<ARG0>Their intentions were clear and loud</ARG0> <ARG1>the slogans were raised against the power plant</ARG1> .', '<ARG0>They said their intent loudly and clearly</ARG0> <ARG1>the slogans were raised against the power plant</ARG1> .']",0,0,0,0,0,0,0
109,"['<ARG1>The locals blocked the highway for 6 hours</ARG1> <ARG0>the MoU has been demanded of</ARG0> .', '<ARG1>The locals blocked the highway for 6 hours</ARG1> <ARG0>the MoU was demanded of</ARG0> .', '<ARG1>The locals blocked the highway for 6 hours</ARG1> <ARG0>there is a demand for the data from the Memorandum of Understanding</ARG0> .', '<ARG1>The locals blocked the road for 6 hours</ARG1> <ARG0>the MoU has been demanded of</ARG0> .', '<ARG1>The locals blocked the road for 6 hours</ARG1> <ARG0>the MoU was demanded of</ARG0> .', '<ARG1>The locals blocked the road for 6 hours</ARG1> <ARG0>there is a demand for the data from the Memorandum of Understanding</ARG0> .', '<ARG1>The locals blocked the highway for several hours</ARG1> <ARG0>the MoU has been demanded of</ARG0> .', '<ARG1>The locals blocked the highway for several hours</ARG1> <ARG0>the MoU was demanded of</ARG0> .', '<ARG1>The locals blocked the highway for several hours</ARG1> <ARG0>there is a demand for the data from the Memorandum of Understanding</ARG0> .']",0,0,0,0,0,0,0
110,"['<ARG1>There was an end to the blockade</ARG1> <SIG0>following</SIG0> <ARG0>an assurance was given by the AdditionalSP J Mahapati</ARG0> to apprise the State Government of their demand .', '<ARG1>There was an end to the blockade</ARG1> <SIG0>following</SIG0> <ARG0>the assurance was given by the AdditionalSP J Mahapati</ARG0> to apprise the State Government of their demand .', '<ARG1>There was an end to the blockade</ARG1> <SIG0>following</SIG0> <ARG0>an assurance was given from the AdditionalSPJ</ARG0> to apprise the State Government of their demand .', '<ARG1>There was a blockade lifted</ARG1> <SIG0>following</SIG0> <ARG0>an assurance was given by the AdditionalSP J Mahapati</ARG0> to apprise the State Government of their demand .', '<ARG1>There was a blockade lifted</ARG1> <SIG0>following</SIG0> <ARG0>the assurance was given by the AdditionalSP J Mahapati</ARG0> to apprise the State Government of their demand .', '<ARG1>There was a blockade lifted</ARG1> <SIG0>following</SIG0> <ARG0>an assurance was given from the AdditionalSPJ</ARG0> to apprise the State Government of their demand .', '<ARG1>There was a lifting of the blockade</ARG1> <SIG0>following</SIG0> <ARG0>an assurance was given by the AdditionalSP J Mahapati</ARG0> to apprise the State Government of their demand .', '<ARG1>There was a lifting of the blockade</ARG1> <SIG0>following</SIG0> <ARG0>the assurance was given by the AdditionalSP J Mahapati</ARG0> to apprise the State Government of their demand .', '<ARG1>There was a lifting of the blockade</ARG1> <SIG0>following</SIG0> <ARG0>an assurance was given from the AdditionalSPJ</ARG0> to apprise the State Government of their demand .']",0,0,0,0,0,0,0
111,"['<ARG1>There was an end to the blockade</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>the state government should be apprised of the demand</ARG0> .', '<ARG1>There was an end to the blockade</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>the State government should be apprised of the demand</ARG0> .', '<ARG1>There was an end to the blockade</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>application is made to the state government of the demand</ARG0> .', '<ARG1>There was a blockade lifted</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>the state government should be apprised of the demand</ARG0> .', '<ARG1>There was a blockade lifted</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>the State government should be apprised of the demand</ARG0> .', '<ARG1>There was a blockade lifted</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>application is made to the state government of the demand</ARG0> .', '<ARG1>There was a lifting of the blockade</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>the state government should be apprised of the demand</ARG0> .', '<ARG1>There was a lifting of the blockade</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>the State government should be apprised of the demand</ARG0> .', '<ARG1>There was a lifting of the blockade</ARG1> following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <ARG0>application is made to the state government of the demand</ARG0> .']",0,0,0,0,0,0,0
112,"['<ARG1>The university has ceased to exist</ARG1> <SIG0>in the wake of</SIG0> <ARG0>students were involved in violence late Friday night</ARG0> .', '<ARG1>The university has ceased to exist</ARG1> <SIG0>in the wake of</SIG0> <ARG0>students were involved in violence late in the evening</ARG0> .', '<ARG1>The university has ceased to exist</ARG1> <SIG0>in the wake of</SIG0> <ARG0>there were student violence late Friday night</ARG0> .', '<ARG1>The university has not been open for a while</ARG1> <SIG0>in the wake of</SIG0> <ARG0>students were involved in violence late Friday night</ARG0> .', '<ARG1>The university has not been open for a while</ARG1> <SIG0>in the wake of</SIG0> <ARG0>students were involved in violence late in the evening</ARG0> .', '<ARG1>The university has not been open for a while</ARG1> <SIG0>in the wake of</SIG0> <ARG0>there were student violence late Friday night</ARG0> .', '<ARG1>The university has not been open for long</ARG1> <SIG0>in the wake of</SIG0> <ARG0>students were involved in violence late Friday night</ARG0> .', '<ARG1>The university has not been open for long</ARG1> <SIG0>in the wake of</SIG0> <ARG0>students were involved in violence late in the evening</ARG0> .', '<ARG1>The university has not been open for long</ARG1> <SIG0>in the wake of</SIG0> <ARG0>there were student violence late Friday night</ARG0> .']",0,0,0,0,0,0,0
113,"['<ARG1>The angry workers blockaded the road for 3 hours</ARG1> <ARG0>protest against the police actions</ARG0> .', '<ARG1>The angry workers blockaded the road for 3 hours</ARG1> <ARG0>protest against police actions</ARG0> .', '<ARG1>The angry workers blockaded the road for 3 hours</ARG1> <ARG0>protest against the actions of the police</ARG0> .', '<ARG1>The road was blockaded by angry workers for 3 hours</ARG1> <ARG0>protest against the police actions</ARG0> .', '<ARG1>The road was blockaded by angry workers for 3 hours</ARG1> <ARG0>protest against police actions</ARG0> .', '<ARG1>The road was blockaded by angry workers for 3 hours</ARG1> <ARG0>protest against the actions of the police</ARG0> .', '<ARG1>Angry workers blockaded the road for 3 hours</ARG1> <ARG0>protest against the police actions</ARG0> .', '<ARG1>Angry workers blockaded the road for 3 hours</ARG1> <ARG0>protest against police actions</ARG0> .', '<ARG1>Angry workers blockaded the road for 3 hours</ARG1> <ARG0>protest against the actions of the police</ARG0> .']",0,0,0,0,0,0,0
114,"['<ARG1>A group of people from the saffron party headed by the state vice president is going to be in the area</ARG1> <ARG0>if you want to know what happened, inquire about it and get in touch with the Party workers who are injured</ARG0>', '<ARG1>A group of people from the saffron party headed by the state vice president is going to be in the area</ARG1> <ARG0>if you want to know what happened, inquire about it and get in touch with the Party workers who have been injured</ARG0>', '<ARG1>A group of people from the saffron party headed by the state vice president is going to be in the area</ARG1> <ARG0>if you want to find out what happened and find out if there are injuries to the workers, ask about it and get in touch with them</ARG0>', '<ARG1>A group of people from the saffron party, including the state vice president, are to be in the area</ARG1> <ARG0>if you want to know what happened, inquire about it and get in touch with the Party workers who are injured</ARG0>', '<ARG1>A group of people from the saffron party, including the state vice president, are to be in the area</ARG1> <ARG0>if you want to know what happened, inquire about it and get in touch with the Party workers who have been injured</ARG0>', '<ARG1>A group of people from the saffron party, including the state vice president, are to be in the area</ARG1> <ARG0>if you want to find out what happened and find out if there are injuries to the workers, ask about it and get in touch with them</ARG0>', '<ARG1>A group of people from the saffron party, including the state vice president, is going to be in the area</ARG1> <ARG0>if you want to know what happened, inquire about it and get in touch with the Party workers who are injured</ARG0>', '<ARG1>A group of people from the saffron party, including the state vice president, is going to be in the area</ARG1> <ARG0>if you want to know what happened, inquire about it and get in touch with the Party workers who have been injured</ARG0>', '<ARG1>A group of people from the saffron party, including the state vice president, is going to be in the area</ARG1> <ARG0>if you want to find out what happened and find out if there are injuries to the workers, ask about it and get in touch with them</ARG0>']",0,0,0,0,0,0,0
115,"['<ARG0>Traffic on the highway was disrupted</ARG0> <ARG1>the police should divert the cars to another route</ARG1> .', '<ARG0>There was traffic disruption on the highway</ARG0> <ARG1>the police should divert the cars to another route</ARG1> .', '<ARG0>Traffic was disrupted on the highway</ARG0> <ARG1>the police should divert the cars to another route</ARG1> .', '<ARG0>Traffic on the highway was disrupted</ARG0> <ARG1>police should divert the vehicles if they are  888-349-8884 888-349-8884 888-349-8884 888-349-8884</ARG1> .', '<ARG0>There was traffic disruption on the highway</ARG0> <ARG1>police should divert the vehicles if they are  888-349-8884 888-349-8884 888-349-8884 888-349-8884</ARG1> .', '<ARG0>Traffic was disrupted on the highway</ARG0> <ARG1>police should divert the vehicles if they are  888-349-8884 888-349-8884 888-349-8884 888-349-8884</ARG1> .', '<ARG0>Traffic on the highway was disrupted</ARG0> <ARG1>the police should divert the vehicles</ARG1> .', '<ARG0>There was traffic disruption on the highway</ARG0> <ARG1>the police should divert the vehicles</ARG1> .', '<ARG0>Traffic was disrupted on the highway</ARG0> <ARG1>the police should divert the vehicles</ARG1> .']",0,0,0,0,0,0,0
116,"['<ARG1>On December 20, there was a curfew</ARG1> after <ARG0>there were sectarian conflicts in the area around the town</ARG0> .', '<ARG1>On December 20, there was a curfew</ARG1> after <ARG0>there was a sectarian clash in the vicinity of the town</ARG0> .', '<ARG1>On December 20, there was a curfew</ARG1> after <ARG0>there was a sectarian clash in the vicinity of the town of SUMbal</ARG0> .', '<ARG1>On December 20, there was a curfew in place</ARG1> after <ARG0>there were sectarian conflicts in the area around the town</ARG0> .', '<ARG1>On December 20, there was a curfew in place</ARG1> after <ARG0>there was a sectarian clash in the vicinity of the town</ARG0> .', '<ARG1>On December 20, there was a curfew in place</ARG1> after <ARG0>there was a sectarian clash in the vicinity of the town of SUMbal</ARG0> .', '<ARG1>On December 20, there was a curfew imposed</ARG1> after <ARG0>there were sectarian conflicts in the area around the town</ARG0> .', '<ARG1>On December 20, there was a curfew imposed</ARG1> after <ARG0>there was a sectarian clash in the vicinity of the town</ARG0> .', '<ARG1>On December 20, there was a curfew imposed</ARG1> after <ARG0>there was a sectarian clash in the vicinity of the town of SUMbal</ARG0> .']",0,0,0,0,0,0,0
117,"['<ARG0>There were skirmishes in the village on the 19th of December</ARG0> in which <ARG1>there was a person injured in the fire</ARG1> .', '<ARG0>There were sectarian clashes in the village on the 19th of December</ARG0> in which <ARG1>there was a person injured in the fire</ARG1> .', '<ARG0>There was a clash of clans in the village on the 19th of December</ARG0> in which <ARG1>there was a person injured in the fire</ARG1> .', '<ARG0>There were skirmishes in the village on the 19th of December</ARG0> in which <ARG1>there was an injured person in the house that was damaged</ARG1> .', '<ARG0>There were sectarian clashes in the village on the 19th of December</ARG0> in which <ARG1>there was an injured person in the house that was damaged</ARG1> .', '<ARG0>There was a clash of clans in the village on the 19th of December</ARG0> in which <ARG1>there was an injured person in the house that was damaged</ARG1> .', '<ARG0>There were skirmishes in the village on the 19th of December</ARG0> in which <ARG1>a person has been injured in a fire</ARG1> .', '<ARG0>There were sectarian clashes in the village on the 19th of December</ARG0> in which <ARG1>a person has been injured in a fire</ARG1> .', '<ARG0>There was a clash of clans in the village on the 19th of December</ARG0> in which <ARG1>a person has been injured in a fire</ARG1> .']",0,0,0,0,0,0,0
