,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
946,"['<ARG1>The students were arrested</ARG1> <SIG0>for</SIG0> <ARG0>there was violence during the protest against the cuts</ARG0> appeared in the Johannesburg Regional Court on Tuesday .', '<ARG1>The students were arrested</ARG1> <SIG0>for</SIG0> <ARG0>there was violence during the protest against the financial Aid cuts</ARG0> appeared in the Johannesburg Regional Court on Tuesday .', '<ARG1>A group of students were arrested</ARG1> <SIG0>for</SIG0> <ARG0>there was violence during the protest against the cuts</ARG0> appeared in the Johannesburg Regional Court on Tuesday .', '<ARG1>A group of students were arrested</ARG1> <SIG0>for</SIG0> <ARG0>there was violence during the protest against the financial Aid cuts</ARG0> appeared in the Johannesburg Regional Court on Tuesday .']",0,0,0,0,0,0,0
947,"['Twelve students arrested for public violence while <ARG1>people protesting</ARG1> <ARG0>financial aid reductions are against the interests of the people</ARG0> at the University of the Witwatersrand appeared in the Johannesburg Regional Court on Tuesday .', 'Twelve students arrested for public violence while <ARG1>people protesting</ARG1> <ARG0>financial aid reductions are against the will of the people</ARG0> at the University of the Witwatersrand appeared in the Johannesburg Regional Court on Tuesday .']",0,0,0,0,0,0,0
948,"['The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was <ARG1>it was dropped</ARG1> <SIG0>following</SIG0> <ARG0>protests from people</ARG0> as it involved filling up of an abandoned well .', 'The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was <ARG1>it was dropped</ARG1> <SIG0>following</SIG0> <ARG0>the residents are protesting</ARG0> as it involved filling up of an abandoned well .', 'The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was <ARG1>it dropped</ARG1> <SIG0>following</SIG0> <ARG0>protests from people</ARG0> as it involved filling up of an abandoned well .', 'The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was <ARG1>it dropped</ARG1> <SIG0>following</SIG0> <ARG0>the residents are protesting</ARG0> as it involved filling up of an abandoned well .']",0,0,0,0,0,0,0
949,"['The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was dropped following <ARG1>protests from people</ARG1> <SIG0>as</SIG0> <ARG0>the well was filled up</ARG0> .', 'The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was dropped following <ARG1>protests from people</ARG1> <SIG0>as</SIG0> <ARG0>there was a well that was filled up</ARG0> .', 'The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was dropped following <ARG1>the residents are protesting</ARG1> <SIG0>as</SIG0> <ARG0>the well was filled up</ARG0> .', 'The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was dropped following <ARG1>the residents are protesting</ARG1> <SIG0>as</SIG0> <ARG0>there was a well that was filled up</ARG0> .']",0,0,0,0,0,0,0
950,"['<ARG1>There was a gathering of Sikhs early in the morning and they demanded ""severe action""</ARG1> <ARG0>against the leader of the sect</ARG0> .', '<ARG1>There was a gathering of Sikhs early in the morning and they demanded ""severe action""</ARG1> <ARG0>against the chief of the sect</ARG0> .', '<ARG1>There was a gathering of Sikhs early in the day and they demanded ""severe action""</ARG1> <ARG0>against the leader of the sect</ARG0> .', '<ARG1>There was a gathering of Sikhs early in the day and they demanded ""severe action""</ARG1> <ARG0>against the chief of the sect</ARG0> .']",0,0,0,0,0,0,0
951,"['<ARG1>There was a gathering of Sikhs early on in the day, as well as a meeting of heads from various organizations</ARG1> , <ARG0>it was demanded that ""severe action"" be taken against Deras chief</ARG0> .', '<ARG1>There was a gathering of Sikhs early on in the day, as well as a meeting of heads from various organizations</ARG1> , <ARG0>there was a demand for ""severe action"" against Deras chief</ARG0> .', '<ARG1>There was a gathering of Sikhs early on in the day, as well as meetings between various groups</ARG1> , <ARG0>it was demanded that ""severe action"" be taken against Deras chief</ARG0> .', '<ARG1>There was a gathering of Sikhs early on in the day, as well as meetings between various groups</ARG1> , <ARG0>there was a demand for ""severe action"" against Deras chief</ARG0> .']",0,0,0,0,0,0,0
952,"['Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday and Sunday</ARG0> , <ARG1>the police decided to set up a Rapid Response Team to respond to attacks</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday</ARG0> , <ARG1>the police decided to set up a Rapid Response Team to respond to attacks</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday and Sunday</ARG0> , <ARG1>the police decided to set up a Rapid Response team</ARG1> .', 'Zikalala said that <SIG0>following</SIG0> <ARG0>stakeholder meetings are on Monday</ARG0> , <ARG1>the police decided to set up a Rapid Response team</ARG1> .']",0,0,0,0,0,0,0
953,"['Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be established by police</ARG1> <ARG0>the attacks can be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be established by police</ARG1> <ARG0>the attacks need to be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be set up by police</ARG1> <ARG0>the attacks can be attended to</ARG0> .', 'Zikalala said that following stakeholder meetings on Sunday and Monday morning , all parties decided that <ARG1>rapid response teams would be set up by police</ARG1> <ARG0>the attacks need to be attended to</ARG0> .']",0,0,0,0,0,0,0
954,"['However , <ARG0>the senior leaders of the party did not attend the protest</ARG0> <SIG0>prompted</SIG0> <ARG1>the incident was caused by a feud between the parties</ARG1> .', 'However , <ARG0>the senior leaders of the party did not participate in the protest</ARG0> <SIG0>prompted</SIG0> <ARG1>the incident was caused by a feud between the parties</ARG1> .', 'However , <ARG0>the senior leaders of the party did not attend the protest</ARG0> <SIG0>prompted</SIG0> <ARG1>the incident was caused by a feud between the two parties</ARG1> .', 'However , <ARG0>the senior leaders of the party did not participate in the protest</ARG0> <SIG0>prompted</SIG0> <ARG1>the incident was caused by a feud between the two parties</ARG1> .']",0,0,0,0,0,0,0
955,"['However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" <ARG0>The feud of the TMC</ARG0> that <SIG0>led to</SIG0> <ARG1>there was an incident</ARG1> "" .', 'However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" <ARG0>There is a feud within the TMC</ARG0> that <SIG0>led to</SIG0> <ARG1>there was an incident</ARG1> "" .', 'However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" <ARG0>The feud of the TMC</ARG0> that <SIG0>led to</SIG0> <ARG1>the incident happened</ARG1> "" .', 'However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" <ARG0>There is a feud within the TMC</ARG0> that <SIG0>led to</SIG0> <ARG1>the incident happened</ARG1> "" .']",0,0,0,0,0,0,0
956,"['A Day of Protests Inside and Outside Assembly 17th February 2016 05:40 AM THIRUVANANTHAPURAM : Be it in the Assembly or outside , <ARG1>protests will take place</ARG1> <SIG0>only if</SIG0> <ARG0>they rise high</ARG0> .', 'A Day of Protests Inside and Outside Assembly 17th February 2016 05:40 AM THIRUVANANTHAPURAM : Be it in the Assembly or outside , <ARG1>protests will take place</ARG1> <SIG0>only if</SIG0> <ARG0>they rise very high</ARG0> .', 'A Day of Protests Inside and Outside Assembly 17th February 2016 05:40 AM THIRUVANANTHAPURAM : Be it in the Assembly or outside , <ARG1>protests will happen</ARG1> <SIG0>only if</SIG0> <ARG0>they rise high</ARG0> .', 'A Day of Protests Inside and Outside Assembly 17th February 2016 05:40 AM THIRUVANANTHAPURAM : Be it in the Assembly or outside , <ARG1>protests will happen</ARG1> <SIG0>only if</SIG0> <ARG0>they rise very high</ARG0> .']",0,0,0,0,0,0,0
957,"['<ARG1>There are actions taking place in India related to the talks in Copenhagen</ARG1> <ARG0>we want Indians to have a say in the climate summit</ARG0> .', '<ARG1>There are actions taking place in India related to the talks in Copenhagen</ARG1> <ARG0>indians should have a say in the climate summit</ARG0> .', '<ARG1>There are actions taking place in India in relation to the talks in Copenhagen</ARG1> <ARG0>we want Indians to have a say in the climate summit</ARG0> .', '<ARG1>There are actions taking place in India in relation to the talks in Copenhagen</ARG1> <ARG0>indians should have a say in the climate summit</ARG0> .']",0,0,0,0,0,0,0
958,"['He said Home Minister Shivraj Patil had said in Parliament that <ARG1>the state has a lot of violence</ARG1> was <SIG0>due to</SIG0> <ARG0>the villagers were prevented from going back to their village</ARG0> .', 'He said Home Minister Shivraj Patil had said in Parliament that <ARG1>the state has a lot of violence</ARG1> was <SIG0>due to</SIG0> <ARG0>the villagers were prevented from returning by the rebels</ARG0> .', 'He said Home Minister Shivraj Patil had said in Parliament that <ARG1>the state has violence</ARG1> was <SIG0>due to</SIG0> <ARG0>the villagers were prevented from going back to their village</ARG0> .', 'He said Home Minister Shivraj Patil had said in Parliament that <ARG1>the state has violence</ARG1> was <SIG0>due to</SIG0> <ARG0>the villagers were prevented from returning by the rebels</ARG0> .']",0,0,0,0,0,0,0
959,"['He said Home Minister Shivraj Patil had said in Parliament that the violence in the State was due to <ARG0>the villagers had been blockaded</ARG0> and <ARG1>the villagers were prevented from returning</ARG1> .', 'He said Home Minister Shivraj Patil had said in Parliament that the violence in the State was due to <ARG0>the village had been blockaded</ARG0> and <ARG1>the villagers were prevented from returning</ARG1> .', 'He said Home Minister Shivraj Patil had said in Parliament that the violence in the State was due to <ARG0>the villagers had been blockaded</ARG0> and <ARG1>the villagers were prevented from coming back</ARG1> .', 'He said Home Minister Shivraj Patil had said in Parliament that the violence in the State was due to <ARG0>the village had been blockaded</ARG0> and <ARG1>the villagers were prevented from coming back</ARG1> .']",0,0,0,0,0,0,0
960,"['The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a blast</ARG0> , <ARG1>the office of the village council</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of around fifty armed Ultras attacked the village, setting off a blast</ARG0> , <ARG1>the office of the village council</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of armed Ultras attacked the village of the same name, setting off a blast</ARG0> , <ARG1>there is an office for the Panchayat office</ARG1> .', 'The police said that <ARG0>in the early hours of Sunday, a group of around fifty armed Ultras attacked the village, setting off a blast</ARG0> , <ARG1>there is an office for the Panchayat office</ARG1> .']",0,0,0,0,0,0,0
961,"['<ARG1>The law was put in place</ARG1> reportedly <ARG0>since July 2015, a group of people have been protesting against the government over the issue of quota</ARG0> .', '<ARG1>The law was put in place</ARG1> reportedly <ARG0>since July 2015, a group of people have been protesting for a quota in a state</ARG0> .', '<ARG1>There was a new law introduced</ARG1> reportedly <ARG0>since July 2015, a group of people have been protesting against the government over the issue of quota</ARG0> .', '<ARG1>There was a new law introduced</ARG1> reportedly <ARG0>since July 2015, a group of people have been protesting for a quota in a state</ARG0> .']",0,0,0,0,0,0,0
962,"['<ARG1>Truck drivers staged a series of demonstrations in the month of June</ARG1> <SIG0>by</SIG0> <ARG0>the economy of China is very competitive</ARG0> .', '<ARG1>Truck drivers staged a series of demonstrations in the month of June</ARG1> <SIG0>by</SIG0> <ARG0>the economy of China is fierce</ARG0> .', '<ARG1>In June, there were a lot of truck driver demonstrations</ARG1> <SIG0>by</SIG0> <ARG0>the economy of China is very competitive</ARG0> .', '<ARG1>In June, there were a lot of truck driver demonstrations</ARG1> <SIG0>by</SIG0> <ARG0>the economy of China is fierce</ARG0> .']",0,0,0,0,0,0,0
963,"[""<ARG1>It carries implications if a deviation is sudden</ARG1> , not least <SIG0>because</SIG0> <ARG0>it wasn't enough for the village to have a large outbreak</ARG0> ."", ""<ARG1>It carries implications if a deviation is sudden</ARG1> , not least <SIG0>because</SIG0> <ARG0>it wasn't enough for the village to have a large outbreak, it needed to be larger</ARG0> ."", ""<ARG1>It carries implications when a deviation is sudden</ARG1> , not least <SIG0>because</SIG0> <ARG0>it wasn't enough for the village to have a large outbreak</ARG0> ."", ""<ARG1>It carries implications when a deviation is sudden</ARG1> , not least <SIG0>because</SIG0> <ARG0>it wasn't enough for the village to have a large outbreak, it needed to be larger</ARG0> .""]",0,0,0,0,0,0,0
964,"['KERALA Private bus strike total in city August 14 , 2008 00:00 IST DIFFICULT RIDE : <ARG1>The day was hard for commuters</ARG1> of <ARG0>the private buses went on strike</ARG0> .', 'KERALA Private bus strike total in city August 14 , 2008 00:00 IST DIFFICULT RIDE : <ARG1>The day was hard for commuters</ARG1> of <ARG0>the private buses are on strike</ARG0> .', 'KERALA Private bus strike total in city August 14 , 2008 00:00 IST DIFFICULT RIDE : <ARG1>The first workday was hard for commuters</ARG1> of <ARG0>the private buses went on strike</ARG0> .', 'KERALA Private bus strike total in city August 14 , 2008 00:00 IST DIFFICULT RIDE : <ARG1>The first workday was hard for commuters</ARG1> of <ARG0>the private buses are on strike</ARG0> .']",0,0,0,0,0,0,0
965,"['<ARG1>Community members went to the house of a suspect in a gang</ARG1> where <ARG0>The man was killed and stabbed</ARG0> , police said at the time .', '<ARG1>Community members went to the house of a suspect in a gang</ARG1> where <ARG0>The man was murdered and stabbed</ARG0> , police said at the time .', '<ARG1>The members of the community went to the house of the suspected Gang member</ARG1> where <ARG0>The man was killed and stabbed</ARG0> , police said at the time .', '<ARG1>The members of the community went to the house of the suspected Gang member</ARG1> where <ARG0>The man was murdered and stabbed</ARG0> , police said at the time .']",0,0,0,0,0,0,0
966,"['While <ARG1>the congress members left</ARG1> <ARG0>protesting</ARG0> , the BJP members continued the dharna in the Well till the House was adjourned for the day after the presentation of the Budget .', 'While <ARG1>the congress members left the building</ARG1> <ARG0>protesting</ARG0> , the BJP members continued the dharna in the Well till the House was adjourned for the day after the presentation of the Budget .']",0,0,0,0,0,0,0
967,"['While the Congress members walked out in protest , <ARG1>the members of the party continued their protest</ARG1> <SIG0>till</SIG0> <ARG0>the budget presentation caused the house to be adjourned</ARG0> .', 'While the Congress members walked out in protest , <ARG1>the members of the party continued their protest</ARG1> <SIG0>till</SIG0> <ARG0>the house was not in session for a day</ARG0> .', 'While the Congress members walked out in protest , <ARG1>the well was occupied by the members of the saffron party</ARG1> <SIG0>till</SIG0> <ARG0>the budget presentation caused the house to be adjourned</ARG0> .', 'While the Congress members walked out in protest , <ARG1>the well was occupied by the members of the saffron party</ARG1> <SIG0>till</SIG0> <ARG0>the house was not in session for a day</ARG0> .']",0,0,0,0,0,0,0
968,"[""<ARG1>The march's last leg</ARG1> <ARG0>memorandums would be delivered to a number of organizations, including the Auditor General's office</ARG0> ."", ""<ARG1>The march's last leg</ARG1> <ARG0>memorandums would be delivered to a number of entities, including the Auditor General's office</ARG0> ."", ""<ARG1>The march ends in the last leg</ARG1> <ARG0>memorandums would be delivered to a number of organizations, including the Auditor General's office</ARG0> ."", ""<ARG1>The march ends in the last leg</ARG1> <ARG0>memorandums would be delivered to a number of entities, including the Auditor General's office</ARG0> .""]",0,0,0,0,0,0,0
969,"['Official sources said <ARG1>the firing happened in self defense</ARG1> "" when <ARG0>police and army personnel were attacked by villagers who attempted to steal their weapons</ARG0> .', 'Official sources said <ARG1>the firing happened in self defense</ARG1> "" when <ARG0>police and army personnel were attacked by villagers while they were combing the area</ARG0> .', 'Official sources said <ARG1>the firing took place in self defense</ARG1> "" when <ARG0>police and army personnel were attacked by villagers who attempted to steal their weapons</ARG0> .', 'Official sources said <ARG1>the firing took place in self defense</ARG1> "" when <ARG0>police and army personnel were attacked by villagers while they were combing the area</ARG0> .']",0,0,0,0,0,0,0
970,"[""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>the group was told to march</ARG1> <ARG0>don't doViolent acts</ARG0> ."", ""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>the group was told to march</ARG1> <ARG0>don't act in a violent way</ARG0> ."", ""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>the message was sent through a march</ARG1> <ARG0>don't doViolent acts</ARG0> ."", ""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>the message was sent through a march</ARG1> <ARG0>don't act in a violent way</ARG0> .""]",0,0,0,0,0,0,0
971,"[""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>the event was a march</ARG1> <ARG0>let the group know that you don't want them to act violent</ARG0> ."", ""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>the event was a march</ARG1> <ARG0>let the group know that you don't want them to be violent</ARG0> ."", ""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>there was a march organised</ARG1> <ARG0>let the group know that you don't want them to act violent</ARG0> ."", ""The Patriotic People ’ s Front Assam ( PPFA ) , which spearheaded the protest , said <ARG1>there was a march organised</ARG1> <ARG0>let the group know that you don't want them to be violent</ARG0> .""]",0,0,0,0,0,0,0
972,"['<ARG1>The police were blamed by the president of the district</ARG1> <SIG0>for</SIG0> <ARG0>spectators are not allowed to watch the tawdry drama</ARG0> .', '<ARG1>The police were blamed by the president of the district</ARG1> <SIG0>for</SIG0> <ARG0>spectators should stay out of the drama</ARG0> .', '<ARG1>The police were blamed by the president of the district of the party</ARG1> <SIG0>for</SIG0> <ARG0>spectators are not allowed to watch the tawdry drama</ARG0> .', '<ARG1>The police were blamed by the president of the district of the party</ARG1> <SIG0>for</SIG0> <ARG0>spectators should stay out of the drama</ARG0> .']",0,0,0,0,0,0,0
973,"['"" On December 29 , we halted at Basaguda village in Chhattisgarh but <ARG1>some people were tying their hands on us</ARG1> upon which we realised <ARG0>we were kidnapped</ARG0> .', '"" On December 29 , we halted at Basaguda village in Chhattisgarh but <ARG1>some people were tying their hands on us</ARG1> upon which we realised <ARG0>we are being kidnapped</ARG0> .', '"" On December 29 , we halted at Basaguda village in Chhattisgarh but <ARG1>some people came up to us with their hands tied</ARG1> upon which we realised <ARG0>we were kidnapped</ARG0> .', '"" On December 29 , we halted at Basaguda village in Chhattisgarh but <ARG1>some people came up to us with their hands tied</ARG1> upon which we realised <ARG0>we are being kidnapped</ARG0> .']",0,0,0,0,0,0,0
974,"['<ARG1>The strike is supported by us</ARG1> <SIG0>since</SIG0> <ARG0>VAT is imposed unjust</ARG0> but the business has to run if we are to recover losses , ” said a shop owner near Charminar .', '<ARG1>The strike is supported by us</ARG1> <SIG0>since</SIG0> <ARG0>VAT is imposed unfairly</ARG0> but the business has to run if we are to recover losses , ” said a shop owner near Charminar .', '<ARG1>We are in full support of the strike</ARG1> <SIG0>since</SIG0> <ARG0>VAT is imposed unjust</ARG0> but the business has to run if we are to recover losses , ” said a shop owner near Charminar .', '<ARG1>We are in full support of the strike</ARG1> <SIG0>since</SIG0> <ARG0>VAT is imposed unfairly</ARG0> but the business has to run if we are to recover losses , ” said a shop owner near Charminar .']",0,0,0,0,0,0,0
975,"[""We totally support the ongoing strike since VAT imposed by the government is unjust but <ARG1>the business needs to operate</ARG1> <ARG0>if that's the case, we'll recover the losses</ARG0> , ” said a shop owner near Charminar ."", 'We totally support the ongoing strike since VAT imposed by the government is unjust but <ARG1>the business needs to operate</ARG1> <ARG0>if that is the case, we will recover the losses</ARG0> , ” said a shop owner near Charminar .', ""We totally support the ongoing strike since VAT imposed by the government is unjust but <ARG1>the business needs to be running</ARG1> <ARG0>if that's the case, we'll recover the losses</ARG0> , ” said a shop owner near Charminar ."", 'We totally support the ongoing strike since VAT imposed by the government is unjust but <ARG1>the business needs to be running</ARG1> <ARG0>if that is the case, we will recover the losses</ARG0> , ” said a shop owner near Charminar .']",0,0,0,0,0,0,0
976,"['Work on ROB resumes 02nd July 2009 01:53 AM PALAKKAD : <ARG1>The bridge over the railway was suspended while the work was being done</ARG1> <SIG0>following</SIG0> <ARG0>the locals went on strike</ARG0> has been resumed .', 'Work on ROB resumes 02nd July 2009 01:53 AM PALAKKAD : <ARG1>The bridge over the railway was suspended while the work was being done</ARG1> <SIG0>following</SIG0> <ARG0>the locals are on strike</ARG0> has been resumed .', 'Work on ROB resumes 02nd July 2009 01:53 AM PALAKKAD : <ARG1>The bridge over the railway was suspended for work</ARG1> <SIG0>following</SIG0> <ARG0>the locals went on strike</ARG0> has been resumed .', 'Work on ROB resumes 02nd July 2009 01:53 AM PALAKKAD : <ARG1>The bridge over the railway was suspended for work</ARG1> <SIG0>following</SIG0> <ARG0>the locals are on strike</ARG0> has been resumed .']",0,0,0,0,0,0,0
977,"['<ARG1>There are rallies</ARG1> <ARG0>the fear is that the Chinese government is going to take over the culture and freedom of this city</ARG0> .', '<ARG1>There are rallies</ARG1> <ARG0>the fear is that the Chinese government is trying to take down the culture and freedom of this city</ARG0> .', '<ARG1>The people are at the rallies</ARG1> <ARG0>the fear is that the Chinese government is going to take over the culture and freedom of this city</ARG0> .', '<ARG1>The people are at the rallies</ARG1> <ARG0>the fear is that the Chinese government is trying to take down the culture and freedom of this city</ARG0> .']",0,0,0,0,0,0,0
978,"['<ARG1>On Sunday, he went on a hunger Strike</ARG1> <ARG0>there is an ongoing protest in the coastal region of the state of rajasthan</ARG0> .', '<ARG1>On Sunday, he went on a hunger Strike</ARG1> <ARG0>there is an ongoing movement of people in the coastal andrayala seema region</ARG0> .', '<ARG1>On Sunday, Jegan went on a hunger Strike</ARG1> <ARG0>there is an ongoing protest in the coastal region of the state of rajasthan</ARG0> .', '<ARG1>On Sunday, Jegan went on a hunger Strike</ARG1> <ARG0>there is an ongoing movement of people in the coastal andrayala seema region</ARG0> .']",0,0,0,0,0,0,0
979,"['<ARG1>A statement was issued by the police</ARG1> <ARG0>protesters who participated in a ""unauthorised assembly"" could face a five-year prison sentence if they are found guilty</ARG0> .', '<ARG1>A statement was issued by the police</ARG1> <ARG0>protesters who participated in a ""unauthorised assembly"" could face a five-year prison sentence</ARG0> .', '<ARG1>On Saturday, the police issued another statement</ARG1> <ARG0>protesters who participated in a ""unauthorised assembly"" could face a five-year prison sentence if they are found guilty</ARG0> .', '<ARG1>On Saturday, the police issued another statement</ARG1> <ARG0>protesters who participated in a ""unauthorised assembly"" could face a five-year prison sentence</ARG0> .']",0,0,0,0,0,0,0
980,"['But <SIG0>in spite of</SIG0> <ARG0>its nature is controversial</ARG0> , <ARG1>the CSat was removed in April of 2015</ARG1> , and that too after massive protests , ” said Anupama Karthik , an aspirant from Hyderabad .', 'But <SIG0>in spite of</SIG0> <ARG0>the nature is controversial</ARG0> , <ARG1>the CSat was removed in April of 2015</ARG1> , and that too after massive protests , ” said Anupama Karthik , an aspirant from Hyderabad .', 'But <SIG0>in spite of</SIG0> <ARG0>its nature is controversial</ARG0> , <ARG1>the C SAT was removed in April of 2015</ARG1> , and that too after massive protests , ” said Anupama Karthik , an aspirant from Hyderabad .', 'But <SIG0>in spite of</SIG0> <ARG0>the nature is controversial</ARG0> , <ARG1>the C SAT was removed in April of 2015</ARG1> , and that too after massive protests , ” said Anupama Karthik , an aspirant from Hyderabad .']",0,0,0,0,0,0,0
981,"['But in spite of its controversial nature , <ARG1>the CSat was removed in April of 2015</ARG1> , <SIG0>and that too after</SIG0> <ARG0>huge protests</ARG0> , ” said Anupama Karthik , an aspirant from Hyderabad .', 'But in spite of its controversial nature , <ARG1>the C SAT was removed in April of 2015</ARG1> , <SIG0>and that too after</SIG0> <ARG0>huge protests</ARG0> , ” said Anupama Karthik , an aspirant from Hyderabad .']",0,0,0,0,0,0,0
982,"['More violence in TN district Posted : Wed Jun 25 1997 IST RAJAPALAYAM , June 23 : <ARG0>Violence continues in the district</ARG0> , <ARG1>there was a person stabbed</ARG1> .', 'More violence in TN district Posted : Wed Jun 25 1997 IST RAJAPALAYAM , June 23 : <ARG0>Violence is continuing in the district</ARG0> , <ARG1>there was a person stabbed</ARG1> .', 'More violence in TN district Posted : Wed Jun 25 1997 IST RAJAPALAYAM , June 23 : <ARG0>Violence continues in the district</ARG0> , <ARG1>one person has been stabbed</ARG1> .', 'More violence in TN district Posted : Wed Jun 25 1997 IST RAJAPALAYAM , June 23 : <ARG0>Violence is continuing in the district</ARG0> , <ARG1>one person has been stabbed</ARG1> .']",0,0,0,0,0,0,0
983,"['<ARG1>The others who were opposed to the movements were given free lunches on the 17th of August</ARG1> <ARG0>the participants in the march occupied the central part of the city</ARG0> , thereby undermining their own argument .', '<ARG1>The others who were opposed to the movements were given free lunches on the 17th of August</ARG1> <ARG0>a march occupied the central part of the country</ARG0> , thereby undermining their own argument .', '<ARG1>The others who were opposed to the movements were given free lunches on the 17th</ARG1> <ARG0>the participants in the march occupied the central part of the city</ARG0> , thereby undermining their own argument .', '<ARG1>The others who were opposed to the movements were given free lunches on the 17th</ARG1> <ARG0>a march occupied the central part of the country</ARG0> , thereby undermining their own argument .']",0,0,0,0,0,0,0
984,"['<ARG1>The others were taken away on the 17th of August</ARG1> , <SIG0>for</SIG0> <ARG0>a march occupied the central part of the city</ARG0> , thereby undermining their own argument .', '<ARG1>The others were taken away on the 17th of August</ARG1> , <SIG0>for</SIG0> <ARG0>a march occupied the central part of the city for lunch</ARG0> , thereby undermining their own argument .', '<ARG1>The others were taken out on the 17th of August</ARG1> , <SIG0>for</SIG0> <ARG0>a march occupied the central part of the city</ARG0> , thereby undermining their own argument .', '<ARG1>The others were taken out on the 17th of August</ARG1> , <SIG0>for</SIG0> <ARG0>a march occupied the central part of the city for lunch</ARG0> , thereby undermining their own argument .']",0,0,0,0,0,0,0
985,"['<ARG0>The others who were opposed to the movements were taken to lunch on the 17th to take part in the march</ARG0> , <SIG0>thereby</SIG0> <ARG1>they undermined their argument</ARG1> .', '<ARG0>The others who were opposed to the movements were taken to lunch on the 17th to take part in the march that occupied the central part of the city</ARG0> , <SIG0>thereby</SIG0> <ARG1>they undermined their argument</ARG1> .', '<ARG0>The others who were opposed to the movements were taken to lunch on the 17th to take part in the march</ARG0> , <SIG0>thereby</SIG0> <ARG1>their argument is being undermined</ARG1> .', '<ARG0>The others who were opposed to the movements were taken to lunch on the 17th to take part in the march that occupied the central part of the city</ARG0> , <SIG0>thereby</SIG0> <ARG1>their argument is being undermined</ARG1> .']",0,0,0,0,0,0,0
986,"['During the previous voter registration weekend last month , <ARG1>the police recommended the withdrawal of some staff from the communities</ARG1> <SIG0>due to</SIG0> <ARG0>concerns about safety have arisen from protests</ARG0> .', 'During the previous voter registration weekend last month , <ARG1>the police recommended the withdrawal of some staff from the communities</ARG1> <SIG0>due to</SIG0> <ARG0>concerns about safety have arisen as a result of protests</ARG0> .', 'During the previous voter registration weekend last month , <ARG1>the police made a recommendation regarding the withdrawal of some staff from the communities</ARG1> <SIG0>due to</SIG0> <ARG0>concerns about safety have arisen from protests</ARG0> .', 'During the previous voter registration weekend last month , <ARG1>the police made a recommendation regarding the withdrawal of some staff from the communities</ARG1> <SIG0>due to</SIG0> <ARG0>concerns about safety have arisen as a result of protests</ARG0> .']",0,0,0,0,0,0,0
987,"['Earlier , <ARG1>hundreds of cars were stuck at a roadblock near the city</ARG1> , <SIG0>as</SIG0> , <ARG0>activists of the JAC stopped traffic when they raised slogans</ARG0> .', 'Earlier , <ARG1>hundreds of cars were stuck at a roadblock near the city</ARG1> , <SIG0>as</SIG0> , <ARG0>the activists stopped traffic when they raised slogans</ARG0> .', 'Earlier , <ARG1>hundreds of cars were stuck at a roadblock near the city of Hyderabad</ARG1> , <SIG0>as</SIG0> , <ARG0>activists of the JAC stopped traffic when they raised slogans</ARG0> .', 'Earlier , <ARG1>hundreds of cars were stuck at a roadblock near the city of Hyderabad</ARG1> , <SIG0>as</SIG0> , <ARG0>the activists stopped traffic when they raised slogans</ARG0> .']",0,0,0,0,0,0,0
