index,text,label
1111,"Other dealers added that the blue-chip stocks in general were hit by profit-taking over concerns that London shares will continue posting declines and the uncertainty over sterling given that Mr. Lawson 's successor , John Major , had only been in the job one day .",0
1398,"This bug is not going to have any affect on that at all . """,0
38,It is the US economic and political embargo which has kept Cuba in a box .,0
248,"The program also calls for coordination of economic reforms and joint improvement of social programs in the two countries , where many people have become impoverished during the chaotic post-Soviet transition to capitalism .",0
1093,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip .,0
422,"I am shocked and dismayed by the numerous leaks regarding Mrs. Currie 's grand jury testimony . """,0
924,"In addition , Unisys said it reduced computer inventories a further $ 100 million during the quarter , leaving it within $ 100 million of its goal of a reduction of $ 500 million by the end of the year .",0
1124,"But they failed to sell these stocks to client investors , who were cautious about the sharp gains these issues made this week , the Wako official said .",0
346,A bomb blast shocks the Olympic games .,0
225,"The panel will be based in Addis Ababa , and will finish its investigation within a year , it said .",0
834,"In addition , the company 's board authorized the purchase of up to an additional one million shares .",0
1701,"Third-period sales were $ 2.49 billion , up from last year 's $ 2.34 billion .",0
730,A spokeswoman for Crum amp Forster said employees were told early this week that numerous staff functions for the personal insurance lines were going to be centralized as a cost-cutting move .,0
1311,"About 98 % of the outflow was transferred to other Fidelity funds , says Neal Litvack , a Fidelity vice president , marketing , with most going into money market funds .",0
1371,"Sun , Hewlett - Packard and others say Intel is n't wholly to blame for the snafu .",0
57,No one held her back .,0
186,"The Foreign Office said it had informed the family of Howes , 37 years old when he was kidnapped , that he probably died within weeks or months of his capture on March 26 , 1996 .",0
673,"The company said it is in the process of phasing out John Deere , its current source of production for midsized motor home chassis .",0
1342,Mr. Antar was charged last month in a civil suit filed in federal court in Newark by the Securities and Exchange Commission .,0
376,Castro has said officially that it 's okay to be enthusiastic .,0
1695,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry .",0
922,"The company also took a write-off of $ 150 million to cover losses on some fixed-price defense contracts , as some new managers took a hard look at the prospects for that slow-growing business .",0
951,"He said the company has no intention of tapping its short-term bank lines "" for a good part of 1990 . """,0
1183,Montedison S.p.A. definitively agreed to buy all of the publicly held shares of Erbamont N.V. for $ 37 each .,0
1466,"That is another small encouragement for the Federal Reserve to lower interest rates in coming weeks , they reasoned .",0
367,"Privately , authorities say Rudolph has become a focus of their investigation .",0
1627,"In a related move , Pierre Lortie , chairman and chief executive , resigned .",0
801,Cilcorp will also assume $ 22 million of Hunter 's existing debt .,0
1012,The plan still calls for LIN to combine its cellular telephone properties with BellSouth 's and to spin off its broadcasting operations .,0
930,"He said the strength of the world-wide economy is suspect , and does n't see much revenue growth in the cards .",0
1380,"That 's a break from Compaq tradition , because the company does n't announce products until they 're actually at the dealers .",0
1400,"IMA Holdings Corp. completed its $ 3 billion acquisition of American Medical International Inc., purchasing 63 million shares , or 86 % , of the Los Angeles-based health-care services concern for $ 26.50 a share .",0
1022,They value McCaw 's bid at $ 112 to $ 118 a share .,0
1679,"For the nine months , losses totaled $ 212 million , or $ 10.83 a share , compared with net income of $ 48.7 million , or $ 1.11 a share , a year earlier .",0
1434,"The petition is still pending , but Mr. Fournier downplayed the likelihood of his organizing a takeover bid of his own for the much-larger Paribas .",0
783,The acceptances give Orkem a controlling 53.2 % stake in the company .,0
701,"Acquisition said 2.2 million shares , or about 38.5 % of the shares outstanding , have been tendered under its offer .",0
287,"The U.N.-Iraq accord was worked out by U.N. Secretary - General Kofi Annan , who appointed a retired Indian diplomat on Thursday as his special representative to Iraq .",0
682,"In New York Stock Exchange composite trading yesterday , Intelogic shares rose 37.5 cents to close at $ 2.75 .",0
548,They are n't being allowed to leave and could become hostages .,0
1376,"IBM has no plans to recall its add-on cards , the spokeswoman said , and could probably circumvent the bugs without long product delays .",0
1011,"The debt , estimated at $ 4.7 billion , could mortgage the cellular company 's future earning power in order to placate some LIN holders in the short term .",0
1293,"Billions of investors ' dollars are pouring out of the nation 's junk-bond mutual funds , undermining a pillar of support in the already reeling junk market .",0
1647,He declined to confirm or deny reports that Provigo executive Henri Roy is trying to put together a management buy-out of the catalogue showroom unit .,0
0,"Not that long ago , before the Chinese takeover , the news about real estate here was that the sky was the limit the highest prices in the world . So when Wong Kwan spent seventy million dollars for this house , he thought it was a great deal .",1
1,"But in the past three months , stocks have plunged , interest rates have soared and the downturn all across Asia means that people are not spending here .",1
2,"I think that the mood is fairly gloomy , and I think it 's not going to change for a couple of years . So for Hong Kong , it 's time , as investment bankers like to say , to reposition .",1
27,Fidel Castro invited John Paul to come for a reason . This is clearly an opportunity for Cuba to look good internationally .,1
28,"One of the scenarios widely advanced before the visit is that through the Pope , Cuba , still led by Castro , can begin a more productive relationship with the world . That will , in turn , bring pressure on Washington to change .",1
29,The main negative is the risk that the Pope 's visit will persuade a great many more Cubans to break loose of the Cuban government .,1
30,"If so , then the Pope 's visit would really open up a new chapter in the government 's relations with its own society .",1
44,Just the fact that we 're doing the job that we 're doing makes us role models .,1
45,"In space , some say female pilots were held up until now by the lack of piloting opportunities for them in the military .",1
60,Saddam appeared to accept a border demarcation treaty he had rejected in peace talks following the August 1988 cease-fire of the eight-year war with Iran .,1
61,In other developments : The Pentagon said that Defense Secretary Dick Cheney is considering urging Bush to order a national callup of armed forces reserves for active duty because of the drain on units sending soldiers abroad .,1
62,A steep rise in world oil prices followed the Kuwait invasion .,1
63,The U.N. Security Council on Aug . 6 ordered a global embargo on trade with Iraq as punishment for seizing Kuwait .,1
64,"A CBS News report citing unidentified Jordanian sources said that Saddam 's message called for an international conference to be convened to discuss an Iraqi withdrawal from Kuwait . In exchange , the buildup of U.S. forces in the region would halt .",1
65,"Bush , however , says he sees no short-term hope for a diplomatic solution to the gulf crisis _ at least until economic sanctions force Saddam to withdraw his army .",1
66,The embargo is meant to cripple Iraq by cutting off its exports of oil and imports of food and military supplies .,1
67,U.S. allies and other U.N. members have objected that the Security Council embargo resolution did not specifically authorize such a naval operation .,1
68,Iraq said it invaded Kuwait because of disputes over oil and money .,1
69,"It accused Kuwait of deliberately slashing Iraqi oil revenues by overproducing oil and driving down prices , among other charges .",1
70,"It accused Kuwait of deliberately slashing Iraqi oil revenues by overproducing oil and driving down prices , among other charges .",1
112,"Bush , commenting on the two-week gulf crisis from his vacation home in Maine , said he saw little reason to be optimistic about a settlement of the dispute , which stems from Iraq 's invasion of oil-wealthy Kuwait and its subsequent military buildup on the border of Saudi Arabia .",1
113,"Bush , commenting on the two-week gulf crisis from his vacation home in Maine , said he saw little reason to be optimistic about a settlement of the dispute , which stems from Iraq 's invasion of oil-wealthy Kuwait and its subsequent military buildup on the border of Saudi Arabia .",1
114,Iraq said the roundup was to protect them from unspecified threats ;,1
115,"An international land , sea and air force has mobilized since Iraq 's invasion , which was sparked by disputes over oil , land and repayment of war loans .",1
116,"The quarantine hopes to staunch the flow of Iraqi oil , which is Iraq 's economic lifeblood , and clamp down on food and supplies going in.",1
117,Iraq now controls 20 percent of the world 's oil reserves with its conquest of Kuwait .,1
118,The president also has offered to help offset Jordan 's costs because 40 percent of its exports go to Iraq and 90 percent of its oil comes from there .,1
119,The president also has offered to help offset Jordan 's costs because 40 percent of its exports go to Iraq and 90 percent of its oil comes from there .,1
120,"Meanwhile , Egypt 's official Middle East News Agency said Thursday that Saddam was the target of an assassination attempt , which led to "" large-scale "" arrests , including some close associates of the Iraqi strongman .",1
172,"Thomson , in India to talk to tourism leaders , said the flights would provide extra support to the growing tourism market .",1
179,Pol Pot is considered responsible for the radical policies that led to the deaths of as many as 1.7 million Cambodians when the communist group held power in the late 1970s .,1
203,"Seventy-five million copies of the rifle have been built since it entered production in February 1947 , making it history 's most widely distributed weapon .",1
207,"THE HAGUE , Netherlands ( AP ) _ The World Court Friday rejected U.S. and British objections to a Libyan World Court case that has blocked the trial of two Libyans suspected of blowing up a Pan Am jumbo jet over Scotland in 1988 .",1
208,"Both U.S. and British officials filed objections to the court 's jurisdiction in 1995 , claiming Security Council resolutions imposed on Lybia to force the suspects ' extradition overruled a 1971 Convention which gives Libya the right to try the men .",1
209,Har - Shefi said she heard Amir talk about killing Rabin but did not tell the police because she did not believe he was serious .,1
220,"The assassination touched off a murderous rampage by Hutu security forces and civilians , who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority .",1
221,"The assassination touched off a murderous rampage by Hutu security forces and civilians , who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority . It also reignited the civil war .",1
227,"However , Russia has stalled ratification , trying to tie it to an agreement that would permit the Russian navy to use a naval base on Ukraine 's Crimean peninsula for at least 20 more years .",1
250,Cabinet minister Michael Eitan said Sunday that Netanyahu 's remarks marked a substantive change in Israel 's position .,1
251,The Maariv newspaper said Sunday that Netanyahu 's comments last week were in response to signals from Syria that it wants to renew the long-stalled peace talks between the two countries .,1
252,"Defense Minister Yitzhak Mordechai was the first senior Israeli official to refer to U.N. resolution 425 in a speech six weeks ago , saying at the time he was willing to withdraw troops in exchange for guarantees that Israel would not be attacked .",1
270,"Then the Baghdad government stopped providing Ritter 's team with escorts , making it impossible for him to enter any site .",1
271,"Ritter 's return is seen as something of a test of that agreement , under which Iraq agreed to give inspectors full access to eight of Saddam Hussein 's presidential palaces .",1
272,The Security Council has said it will not lift the sweeping sanctions imposed on Iraq after its 1990 invasion of Kuwait until the U.N. inspectors certify that Baghdad has eliminated its weapons of mass destruction .,1
292,"Chief Superintendent Al McHugh said the bomb discovered in the Irish Republic was destined for an unknown target in Northern Ireland and "" would have caused massive destruction . """,1
293,Extremists have bombed two predominantly pro-British Protestant towns and fired mortar shells at a police station since Sinn Fein was expelled from peace talks on Feb . 20 in punishment for two killings blamed on the Irish Republican Army .,1
294,He said the north 's substantial Catholic minority demanded a settlement that would promote Northern Ireland 's eventual unification with the Irish Republic .,1
295,"Confrontations among Catholic protesters , Protestant marchers and the police have provoked widespread violence in Northern Ireland for the past three summers .",1
296,An elderly Catholic man was hospitalized from cuts after a Protestant gasoline bomb landed in his back yard .,1
313,"With the convergence of communications and information technologies ( IT ) coupled with the coming of age for the Internet and its related technologies , the stage is set for Malaysians to seize the chance to transform into a knowledge society and become worthy opponents / players in the global market space .",1
314,"However , it is important to note that installing or implementing Internet technologies for technology 's sake would not ensure instant success .",1
315,"However , it is important to note that installing or implementing Internet technologies for technology 's sake would not ensure instant success .",1
316,"For e-commerce to flourish with full-blown end-to-end business transactions , strategic planning which incorporates both business and technology plans that are complementary is necessary for an organisation to see feasible returns on investment .",1
317,"With intranets in place , it is only logical for organisations to respectively link the network to other companies ' for extended business purposes through extranets . While this will enable the sharing of information among enterprises , security issues such as firewalls and encryption as well as access and control procedures , and the trust levels that enterprises have with each other will emerge and there will be a need to address them .",1
328,The UN security council insists any deal must allow UN inspectors unrestricted access to all suspected weapons sites .,1
335,"Despite the recent possibility of military conflict with Iraq , oil prices have been falling , that 's because of a worldwide glut of oil .",1
341,"Publicly , they are unwilling to make any sweeping assertion . The reason , they remember Richard Jewell .",1
368,We are here because what happens on this island will also have an impact on the United States .,1
369,"Well , this is the eve of the Pope 's visit to one of the last bastions of Communism anywhere in the world , and it is already causing enormous expectations .",1
370,"Not all Cubans believe , but Castro has invited everyone to welcome the man who has been one of Communism 's most effective adversaries , and that 's why there is suspense .",1
383,There was a suspicion the body was Blassie because his uniform and ID card were found near the body in Vietnam .,1
386,"WASHINGTON _ The economy created jobs at a surprisingly robust pace in January , the government reported on Friday , evidence that America 's economic stamina has withstood any disruptions caused so far by the financial tumult in Asia .",1
387,The demand for workers also led employers to raise wages again last month .,1
388,"And because the Federal Reserve has made clear that it expects the economy to slow in coming months as ripple effects from Asia reach the United States , investors disregarded the large jobs gains , betting that neither a rise in interest rates nor resurgent inflation is looming .",1
389,"And because the Federal Reserve has made clear that it expects the economy to slow in coming months as ripple effects from Asia reach the United States , investors disregarded the large jobs gains , betting that neither a rise in interest rates nor resurgent inflation is looming .",1
390,"With potential inflation counterbalanced by worries about possible price declines , the Fed and its chairman , Alan Greenspan , have suggested that they intend to keep interest rates unchanged until the economy tilts clearly in one direction or another .",1
391,"His advisers said the results reflected not just from balancing the budget , but also initiatives like improved access to education and training and the opening of foreign markets to trade .",1
392,"His advisers said the results reflected not just from balancing the budget , but also initiatives like improved access to education and training and the opening of foreign markets to trade .",1
393,"The increase reflected the strength of the housing industry , which has been helped not just by declining interest rates but also by unusually warm weather .",1
394,"The major harm from Asia is likely to come from the plunge in the value of many Asian currencies relative to the dollar , a situation that is expected to lead to a surge of inexpensive imports into the United States , hurting American competitors .",1
395,And the weakness of the Asian economies is also likely to lead to decreased demand for American exports .,1
419,"WASHINGTON _ Following are statements made Friday and Thursday by Lawrence Wechsler , a lawyer for the White House secretary , Betty Currie ; the White House ; White House spokesman Mike McCurry , and President Clinton in response to an article in The New York Times on Friday about her statements regarding a meeting with the president : Wechsler on Thursday "" Without commenting on the allegations raised in this article , to the extent that there is any implication or suggestion that Mrs. Currie was aware of any legal or ethical impropriety by anyone , that implication or suggestion is entirely inaccurate . """,1
426,"But with the task-force investigation just getting under way , officials have been careful not to draw any firm conclusions , leaving open the possibility of a serial killer in some of the cases .",1
436,"The opinion , which found the gender distinction reasonable , relied heavily on outmoded generalities about family roles , including the flawed presumption that mothers have a closer relationship to their children than fathers do .",1
437,"The opinion , which found the gender distinction reasonable , relied heavily on outmoded generalities about family roles , including the flawed presumption that mothers have a closer relationship to their children than fathers do .",1
448,Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before .,1
456,Officials in California are warning residents that oncoming rains will cause dangerous and unpredictable landslides .,1
457,Forecasters say the picture will get worse because more rains are on the way .,1
464,"One of President Bush 's sons has informed White House Chief of Staff John Sununu that he has lost much of his support among Republicans , prompting an intense effort by Sununu to hold on to his job by demonstrating his GOP backing , White House and Republican sources said Monday .",1
465,"The source said the younger Bush "" sketched out for Sununu "" problems the president is encountering because of the chief of staff 's tenure .",1
474,Mr. Potach says the growth is surprising since membership in hate groups usually declines during periods of economic prosperity .,1
475,"Mr. Potach notes older , more traditional groups like the Ku Klux Klan are also opening new chapters , thanks in part to their ability to use new technologies like the Internet .",1
476,Law enforcement authorities say such reports are likely to increase as police departments are now beginning to more accurately report hate crimes than they have in the past .,1
492,UNOS spokeswoman Donna Henry Wright says the new policy would not necessarily be more fair or effective because allowances are already made for the most needy patients .,1
493,UNOS spokeswoman Donna Henry Wright says the new policy would not necessarily be more fair or effective because allowances are already made for the most needy patients .,1
494,um So it 's a - it 's a fallacy that they 're doing this because um the sickest patients are n't being served .,1
510,"Secretary of State James Baker , speaking on ABC News ' "" This Week , "" said the Kuwaiti request gives the U.S. and other countries "" a legal basis for stopping the export of oil and that sort of thing . """,1
511,"The U.S. maintains that under the U.N. charter , the Kuwaiti request triggers steps for the collective enforcement of international sanctions .",1
512,"The U.S. maintains that under the U.N. charter , the Kuwaiti request triggers steps for the collective enforcement of international sanctions .",1
513,"In a statement , the White House said it would do "" whatever is necessary "" to ensure compliance with the sanctions .",1
514,"Speaking on the ABC program , Abdul Amir al-Anbari , Iraq 's ambassador to the U.N., asserted that an embargo on Iraq could plunge the U.S. into a "" depression "" and the rest of the world into an economic "" crisis . """,1
515,"Speaking on the ABC program , Abdul Amir al-Anbari , Iraq 's ambassador to the U.N., asserted that an embargo on Iraq could plunge the U.S. into a "" depression "" and the rest of the world into an economic "" crisis . """,1
516,"Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .",1
517,"Then yesterday , he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel 's occupation of the West Bank .",1
518,"American strategists are calculating , though , that the trade sanctions -- enforced by an effective though perhaps undeclared naval blockade -- will hold tightly enough to convince Iraq that it will lose in the long run by simply standing pat .",1
519,"But that option is growing less and less likely as thousands of American , British , Egyptian , Syrian and Moroccan forces assemble in and around Saudi Arabia to protect the kingdom .",1
520,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq 's dangerous army to take control of Jordan 's long border with Israel .,1
521,There are disagreements among experts about how much pressure will be needed to make Saddam Hussein decide he 's up against the wall and whether simple economic pressure will ever be enough .,1
522,""" That shows he 's nervous about pinpointing his location , either because he 's afraid we 'll find him , or that internal enemies will , "" says one U.S. official .",1
523,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,1
524,And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .,1
561,But even continued military success carries political and diplomatic risks for President Bush and the U.S.,1
562,The allied rejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiative from an Iraq seemingly bent on dictating peace terms .,1
563,"Nevertheless , American officials over the weekend became more open in declaring that by destroying Saddam Hussein 's military machine they hope to destroy his regime -- a goal likely to be supported by most Americans .",1
564,"Secretary of State James Baker said on ABC - TV 's "" This Week With David Brinkley "" that the series of United Nations resolutions condemning Iraq 's invasion of Kuwait "" imply that the restoration of peace and stability in the Gulf would be a heck of a lot easier if he and that leadership were not in power in Iraq . """,1
565,Iraq still has the potential to cause significant problems by using forces and weapons that do n't yet seem fully engaged .,1
566,"Despite these early successes , the mere fact that a ground campaign has begun almost guarantees that the Bush administration will face fresh problems growing out of the military situation .",1
567,The Bush administration considers the sanctions essential to keeping Saddam Hussein under control should he survive the war .,1
568,"Mr. Bush forestalled further diplomatic maneuvering by issuing an ultimatum on behalf of the allies demanding that Iraq withdraw within a week , starting at noon Saturday .",1
569,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic .",1
570,"Meanwhile , the U.S. hopes , economic sanctions and an international arms embargo will remain in effect until Iraq pays war reparations to Kuwait to cover war damages . That would undermine any chances of rebuilding either Iraq or its armed forces in short order as long as Saddam Hussein remains in power .",1
571,"If that 's true , the narrowing of his support would make it easier for someone to push him aside from within .",1
572,"Yet , paradoxically , the perception that the U.S. wants to destroy Iraq may increase Saddam Hussein 's support within the Iraqi military .",1
625,The action came in response to a petition filed by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations .,1
626,"The White House said Mr. Bush decided to grant duty-free status for 18 categories , but turned down such treatment for other types of watches "" because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands . """,1
630,"Magna International Inc.'s chief financial officer , James McAlpine , resigned and its chairman , Frank Stronach , is stepping in to help turn the automotive-parts manufacturer around , the company said .",1
641,The offer is being launched pursuant to a previously announced agreement between the companies .,1
645,"The Kearny , N.J.-based maker of hair accessories and other cosmetic products said it cut the dividend due to its third-quarter loss of $ 992,000 , or 15 cents a share .",1
648,"In addition , operating results were hit by an increase in loan and real estate loss reserves .",1
656,"Earnings were hurt by disposal of operations in its restructuring , Reed said .",1
664,"The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter , mainly to reflect one-time losses in connection with the disposal of some operations .",1
665,The charges were offset in part by a gain from the sale of the company 's construction division .,1
666,The charges were offset in part by a gain from the sale of the company 's construction division .,1
667,The earnings growth also was fueled by the company 's ability to cut net financing spending by half to around 15 million guilders .,1
670,The truck maker said the significant drop in net income will result in lower earnings for the fiscal year .,1
674,"Travelers Corp.'s third-quarter net income rose 11 % , even though claims stemming from Hurricane Hugo reduced results $ 40 million .",1
675,Travelers estimated that the California earthquake last month will result in a fourth-quarter pre-tax charge of less than $ 10 million .,1
679,The move boosts Intelogic Chairman Asher Edelman 's stake to 20 % from 16.2 % and may help prevent Martin Ackerman from making a run at the computer-services concern .,1
685,"His appointment to that post , which has senior administrative , staff and policy responsibilities , followed a several-year tenure as Reuters 's editor in chief .",1
686,"In a telephone interview , Mr. Reupke said his departure was for "" personal reasons , "" which he declined to specify .",1
687,He also rejected reports that his departure stemmed from disappointment the general manager 's post had n't also led to a board directorship at the London-based news organization .,1
688,"A Reuters spokesman said the departure reflects "" no change in strategy or profits . """,1
689,"I would be very surprised if his departure signals any change in strategy or change in profit expectations . """,1
690,"I would be very surprised if his departure signals any change in strategy or change in profit expectations . """,1
697,DD Acquisition said the extension is to allow this process to be completed .,1
704,"The charges were partly offset by a $ 2 million gain on the sale of investments of two joint ventures , he said .",1
708,Hadson Corp. said it expects to report a third-quarter net loss of $ 17 million to $ 19 million because of special reserves and continued low natural-gas prices .,1
709,Hadson Corp. said it expects to report a third-quarter net loss of $ 17 million to $ 19 million because of special reserves and continued low natural-gas prices .,1
710,"The Oklahoma City energy and defense concern said it will record a $ 7.5 million reserve for its defense group , including a $ 4.7 million charge related to problems under a fixed-price development contract and $ 2.8 million in overhead costs that wo n't be reimbursed .",1
711,The company also cited interest costs and amortization of goodwill as factors in the loss .,1
712,The company said that because of softening sales it is n't in compliance with requirements that it maintain $ 3 million in working capital .,1
717,The plan was filed jointly with unsecured creditors in federal bankruptcy court in New York and must be approved by the court .,1
725,She said the move would result in a after-tax charge of less than $ 4 million to be spread over the next three quarters .,1
726,"Earnings at Xerox 's financial-services operations actually rose slightly , but that was largely because capital gains at Crum amp Forster offset Hurricane Hugo payments and the reserves set up to cover future payments .",1
727,"Property / casualty insurance has been a tough business in recent quarters , as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake have resulted in huge payments .",1
728,"Property / casualty insurance has been a tough business in recent quarters , as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake have resulted in huge payments .",1
731,"Upjohn Co. said it will offer an early retirement package to as many as 1,100 employees in a cost-cutting move expected to result in a fourth-quarter charge .",1
732,"But the pharmaceutical company said it "" anticipates the long-term savings resulting from the plan 's implementation will more than offset short-term costs . """,1
733,"But some analysts questioned how much of an impact the retirement package will have , because few jobs will end up being eliminated .",1
734,"Upjohn further estimated that about 50 % of the employees who leave for early retirement may be replaced . As a result , Upjohn will likely trim only about 275 to 350 of its more than 21,000 jobs world-wide .",1
741,"Ralston Purina Co. reported a 47 % decline in fourth-quarter earnings , reflecting restructuring costs as well as a more difficult pet food market .",1
742,"Ralston Purina Co. reported a 47 % decline in fourth-quarter earnings , reflecting restructuring costs as well as a more difficult pet food market .",1
743,Ralston said its Eveready battery unit was hurt by continuing economic problems in South America .,1
754,"We innovated telephone redemptions , daily dividends , total elimination of share certificates and the constant $ 1 pershare pricing , all of which were painfully thought out and not the result of some inadvertence on the part of the SEC .",1
755,"We innovated telephone redemptions , daily dividends , total elimination of share certificates and the constant $ 1 pershare pricing , all of which were painfully thought out and not the result of some inadvertence on the part of the SEC .",1
756,"We innovated telephone redemptions , daily dividends , total elimination of share certificates and the constant $ 1 pershare pricing , all of which were painfully thought out and not the result of some inadvertence on the part of the SEC .",1
760,"Newsprint results continued to be depressed , the company added , because of industrywide price discounting .",1
761,"The quarter-to-quarter comparison was also enhanced by charges taken in the year-earlier period , including $ 11 million related to the modernization of a pulp and newsprint mill in Alabama .",1
769,"Ocean Drilling amp Exploration Co. will sell its contract-drilling business , and took a $ 50.9 million loss from discontinued operations in the third quarter because of the planned sale .",1
770,"Ocean Drilling amp Exploration Co. will sell its contract-drilling business , and took a $ 50.9 million loss from discontinued operations in the third quarter because of the planned sale .",1
771,The latest period had profit from continuing operations of $ 4 million .,1
775,"StatesWest Airlines , Phoenix , Ariz . , said it withdrew its offer to acquire Mesa Airlines because the Farmington , N.M., carrier did n't respond to its offer by the close of business yesterday , a deadline StatesWest had set for a response .",1
780,"The takeover would be followed by a restructuring of Orkem 's U.K. unit , including the addition of related Orkem businesses and possibly further acquisitions .",1
786,"The portfolio unit of the French bank group Credit Lyonnais told stock market regulators that it bought 43,000 shares of Cie . de Navigation Mixte , apparently to help fend off an unwelcome takeover bid for the company .",1
790,"The company attributed the decrease in part to the exclusion of the company 's British sales from the current year 's figures as a result of the subsidiary 's status as a proposed discontinued operation and , in part , to lower sales in certain key foreign and domestic accounts .",1
791,"The company attributed the decrease in part to the exclusion of the company 's British sales from the current year 's figures as a result of the subsidiary 's status as a proposed discontinued operation and , in part , to lower sales in certain key foreign and domestic accounts .",1
798,"As part of the agreement , Cilcorp said it will pay Hunter $ 4 million in exchange for agreements not to compete .",1
803,Rally 's Inc. said it adopted a shareholders rights plan to protect shareholders from an inadequately priced takeover offer .,1
806,Courtaulds ' spinoff reflects pressure on British industry to boost share prices beyond the reach of corporate raiders .,1
807,"Courtaulds ' restructuring is among the largest thus far in Britain , though it is dwarfed by B.A.T Industries PLC 's plans to spin roughly off # 4 billion in assets to help fend off a takeover bid from Anglo - French financier Sir James Goldsmith .",1
808,"Some analysts have said Courtaulds ' moves could boost the company 's value by 5 % to 10 % , because the two entities separately will carry a higher price earnings multiple than they did combined .",1
809,"In addition , Courtaulds said the moves are logical because they will allow both the chemicals and textile businesses to focus more closely on core activities .",1
810,Courtaulds has been under pressure to enhance shareholder value since takeover speculators -- including Australian financier Kerry Packer -- surfaced holding small stakes last year .,1
819,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners , alleging that the hostile offer violates a standstill agreement between the two concerns .",1
838,Crossland Savings Bank 's stock plummeted after management recommended a suspension of dividend payments on both its common and preferred stock because Crossland may not meet the new government capital criteria effective Dec . 7 .,1
839,"A spokesman said the savings bank may not qualify for the capital requirements because , under the proposed guidelines , its $ 380 million of preferred stock does n't meet the "" core capital "" criteria outlined under the new Financial Institutions Reform , Recovery and Enforcement Act of 1989 .",1
840,"The spokesman said that the proposed guidelines caused Crossland to revise its business objectives and , consequently , to write down the asset value of some previous acquisitions .",1
841,"The spokesman said that the proposed guidelines caused Crossland to revise its business objectives and , consequently , to write down the asset value of some previous acquisitions .",1
851,"In a statement prepared by lawyers for the university and Connaught , the parties said they agreed that as a result of reaching a C415 million research accord , "" It is unnecessary that there be a judgment on the merits { of the case } at this time . """,1
852,The university had sought an injunction blocking Connaught 's board from recommending or supporting an offer for the company by Merieux .,1
853,The university had sought an injunction blocking Connaught 's board from recommending or supporting an offer for the company by Merieux .,1
867,"Automatic Data is redeeming the bonds because the after-tax cost of the interest on the bonds is higher than the dividend yield on the common , a spokesman said .",1
874,Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday .,1
875,"Late last week , representatives of Dow Jones and Telerate began negotiations about the terms of the offer , but those talks did n't result in any changes in the offer .",1
883,"The sale , at a higher price than some analysts had expected , helps the food and tobacco giant raise funds to pay debt and boosts Nestle 's 7 % share of the U.S. candy market to about 12 % .",1
884,"The sale , at a higher price than some analysts had expected , helps the food and tobacco giant raise funds to pay debt and boosts Nestle 's 7 % share of the U.S. candy market to about 12 % .",1
885,"That sale , however , could still fall through if financing problems develop . Thus , it remains crucial for RJR to obtain top dollar for its smaller assets like the candy brands .",1
899,"Aetna Life amp Casualty Co.'s third-quarter net income fell 22 % to $ 182.6 million , or $ 1.63 a share , reflecting the damages from Hurricane Hugo and lower results for some of the company 's major divisions .",1
900,"Aetna Life amp Casualty Co.'s third-quarter net income fell 22 % to $ 182.6 million , or $ 1.63 a share , reflecting the damages from Hurricane Hugo and lower results for some of the company 's major divisions .",1
901,The year-earlier results have been restated to reflect an accounting change .,1
902,"But because these claims are more difficult to evaluate and have been coming in more slowly , the company has no estimate of the impact of the earthquake on fourth-quarter results .",1
903,"But because these claims are more difficult to evaluate and have been coming in more slowly , the company has no estimate of the impact of the earthquake on fourth-quarter results .",1
904,"Profit for its commercial insurance division fell 30 % to $ 59 million , reflecting higher catastrophe losses and the price war in the property / casualty market for nearly three years .",1
